ID,Text,Sub-task A,Sub-task B,Label
C21.225,"Rahul Bhatt bohttt hi underrated actor hai mene Ugly movie me uski acting
dekhi hai usse pata chal gaya.",CAG,NGEN,1
C7.690,"Me bhi ek ladki hu, mujhe nahi lagta is movie me aisa kuch he jiske against
koi bole  
Khali fokat besharmo ki tarah kuch bhi bolte rehte ye feminist.  
Seriously",CAG,NGEN,1
C9.139.1,To bhad me jaye.... पुछता कौन है उसके गुस्से को?,CAG,NGEN,1
C36.228,"We all are equal ye baat U. S jaise bde country hi smjh skte hain. India me to
sirf ghus chahiye",CAG,NGEN,1
C43.102.1,"Achha toh kya Hamari population aasmaan se aa ke bdhi hai  
Ekdam Chutiya comment thi 😏",CAG,NGEN,1
C38.40,"उसका जवाब सुना ""विदेश भेज देंगे",CAG,NGEN,1
C7.2085,"You nailed it Prateek bhai.... Liberals Ko achche se realise ho jaayega ke
feminism ke Naam pe galat dig le Liya ..",CAG,NGEN,1
C25.528,"जिस कानून के भय से पति आत्महत्या कर ले उस कानून से देश व समाज को कोई लाभ नहीं
हैं । इससे अच्छा यह होगा कि पति पत्नी में साथ रहने की कोई गुंजाइश नहीं हैं तो
तलाक ले लेना चाहिए । धारा 498 a व घरेलू हिंसा के प्रयोग से पत्नी को कोई लाभ
नहीं हो सलता। मुकदमे वाजी करने से बहू सबकी दुश्मन हो जायेगी । अंत में पति तलाक
दे सकता है । युवावस्था मुकदमे वाजी में निकल जायेगी ।गृहस्थ जीवन नष्ट हो
जायेगा। धन बर्वाद हो जायेगा ।समाज में बदनामी होगी । इस कानून से न तो पति को
फायदा अौर न पत्नी को ।काम धंधे चौपट हो जायेंगे ।दूसरी शादी करने की उम्र निकल
जायेगी ।हताश होकर आत्महत्या भी कर सकते हैं",CAG,NGEN,1
C7.510,"मैं इंसानियत हूं।  
  
इस्लाम ने मुझे श्रीलंका में मार दिया।  
इस्लाम ने मुझे यूरोप में मार डाला।  
इस्लाम मुझे मध्य पूर्व में मारता है।  
इस्लाम मुझे भारत में मारता है।  
इस्लाम ने मुझे अमेरिका में मार डाला।  
इस्लाम मुझे अफ्रीका में मारता है।  
इस्लाम मुझे चीन में मारता है।  
इस्लाम ने मुझे रूस में मार डाला।  
इस्लाम ने मुझे ऑस्ट्रेलिया में मार डाला।  
कनाडा में इस्लाम ने की हत्या।  
इस्लाम मुझे पाकिस्तान में मारता है।  
इस्लाम मुझे म्यांमार में मारता है।  
इस्लाम मुझे श्री लंका में मारता है।  
इस्लाम ने मुझे सूडान में मार डाला।  
इस्लाम ने सोमालिया में मुझे मार डाला।  
इस्लाम ने मुझे यमन में मार डाला।  
इजराइल में इस्लाम मुझे मारता है।  
इस्लाम मुझे बंगाल में मारता है।  
इस्लाम ने केन्या में मुझे मार डाला।  
इस्लाम ने मुझे चार्ली-हेब्दो कार्यालय में मार डाला।  
इस्लाम मुझे कश्मीर में मारता है।  
इस्लाम ने मुझे फिलिस्तीन में मार डाला।  
इस्लाम ने मुझे अफगानिस्तान में मार डाला।  
इस्लाम ने मुझे दक्षिण-अमेरिका में मार डाला।  
इस्लाम कुर्द इलाके में मुझे मारता है।  
इस्लाम ने मुझे सीरिया में मार डाला।  
इस्लाम मुझे इराक में मारता है।  
इस्लाम मुझे दुनिया के हर कोने में मारता है।  
  
और अभी भी आतंक का कोई धर्म नहीं है।  
और अभी भी सामंती इस्लाम पर कोई खुली बात नहीं करता है।  
और अभी भी इस्लाम के विश्वास पर कोई खुलेआम सवाल नहीं करता है।  
  
क्या हम 21 वीं सदी में जी रहे हैं अथवा 6 वीं सदी में?  
या हम इस्लाम के गुलाम हैं?  
  
इस्लाम मानवता को मारता है।  
इस्लाम निर्दोषों को मारता है  
इस्लाम जेहाद की बात करता है।",CAG,NGEN,1
C7.133,"Shayad liberals ko
[2:54:00](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=2h54m00s) mai Kabbir
singh nahi bhajan chahiye tha wo bhi feminism ka... 😑😑  
.  
Matlab kuch bhi yaar.... Bas mera to ek hi dream hai ki thanos ka guantlet
kangna ko dekar snap karaye marval... 👌👌  
.  
Bhai tabhi desh badlega ✌️✌️",CAG,NGEN,1
C19.158,"Bhai tu Film Review pls mat kar........ Ye teri bas ki baat nahi hai.  
Faltu screen pe ake subscriber kaa dil dukhata hai tu",CAG,NGEN,1
C21.100,"matlab ya kya howa......vo director achi position mai ta....kamena
ta.....ganda admi ta...jooo b taa.....magar osaa sazaa os guna ke milii jo os
na kiya b nahi ta......",CAG,NGEN,1
C21.85,"वम्पन्थि सेक्युलर लिबेरल गिरोह इस फिल्म को खूब गाली दे रहे हैं क्युकी उनके लिए
सिक्के का दूसरा पहलु हो ही नहीं सकता है। वम्पन्थियो की हिसाब से जो उन्हें
मान्य है, भारतीय समाज को केवल वही देखना चाहिए।",CAG,NGEN,1
C7.1523,"navri panchaat karte ho in sab baato ka koi matalb nahi hai jis ki jsi soch
hogi vo sochegaa koi load ni letaa itnaa",CAG,NGEN,1
C9.319,"Ranga billa mujrim the aur hamesh rahege .jino ne ik bhen bhai ko bahut
beshrami se mara tha",CAG,NGEN,1
C4.1108,Sahi h sir 😍😍😍😍😍 ...... Koi pyar vayr nahi hota kuch 😂😂😂,CAG,NGEN,1
C4.974,Lit sir🔥bhenco desh bhakti mai bhi item song pelenge 🤣😂,OAG,GEN,1
C36.1070,"आर्मी में हमे मर्द चाहिए,हिजड़े नही ।",OAG,GEN,1
C33.485,"Ye chutiya ladki kon h be ... ... kuch v baak dethi h ......... noob girl ...
😂😂🤣🤣 ..",OAG,GEN,1
C4.694.1,"@KHAN SHAHAB abey jhaatu overseas ki baat mat kar jyaada.....foreign countries
me tum logo ko airport pe nanga karwaate hai hahahahahahhah😂😂😂😂😂😂😂😂......pehle
to visa hi nahi milta",OAG,GEN,1
C7.1756,"Abe bc ye kis angle se movie review that Bhai yrr hard hoti h bc maana tumne
baat said kahi lekin ispe tujhe ek alag video banani chahiye this tune title
daala h Kabir Singh review or bc baat kuch or hi Kar raha h bc",OAG,GEN,1
C36.301,"Army me haame jabardast jawanoo ki jarurt he taaki haam desh ko sheroo ki
faujj de hizzdo ki Sena nahi chahiye",OAG,GEN,1
C7.757,"Bhai I just hope that jab aapki beti college ke pehle din entrance exam me
rank laake admission le tab koi chutiya bewdaa class me jaake ye na bole ki wo
meri property hai,sab durr rehna usse.",OAG,GEN,1
C10.1213,"Yeh pagal aurat hai.... Dnt listen to her ....isk e jaise aur bhi ghum rage
hai, jaha dikhe juta khol kar maro",OAG,GEN,1
C7.2417.3,"@Aakash kale Ar woh chinal Sucharita, Captain Marvel movie movie mein yus
bitch Brie Larson ko sar pe utha liya tha apne review mein.",OAG,GEN,1
C33.91,You konsa chudappa hai,OAG,GEN,1
C7.2084,Feminism ki maa chod dee 🤣🤣,OAG,GEN,1
C20.327.4,"@Prabhat kumar chal aaja phir. 45th lane, 3rd main, Andheri, Nayi dilli. Apna
baap ke aulaad h toh aaja.",OAG,GEN,1
C4.2216.1,@Nareshkumar Ravanaboina teri ma ka bhosda,OAG,GEN,1
C61.360,Behen chod ranu mondol,OAG,GEN,1
C7.631.1,Bhak madarchod,OAG,GEN,1
C7.1045,Yen feminist ko ek line mey khada karke goli marney chahiye...,OAG,GEN,1
C9.123,"खाजदीप और रण्डी अंदाती राय दोनों की मां चुदेगी याद रखना कितनी बार इनके गाल पीट
दिए पर बेशर्म है। लंद जीतेगी विचार से तो पाक की रखैल है भोसडीके",OAG,GEN,1
C4.933.1,totally chudap movie thi kitno ki leli,OAG,GEN,1
C7.590.2,@Rishita Pandey : toh tum ek kutte Ki bacchi Ho?,OAG,GEN,1
C21.3,"इन बॉलीवूड वालोको एक बात पुचणी हे ,,, पिक्चर हिंदी मे बनाते हो या इंग्लिश मे,,
अरे इस पिक्चर मे अधे से ज्यादा इंग्लिश ही हे ,,benchot हमे नाही आती भाई ,,
हिंदी बोलो बोलो हिंदी मदारचोत 375 बहोत आचि पिचर हे लेकींन भाषा ,,केइसे समझें
,, मिशन मंगल ,,, और एक क्या यार क्या चल राहा हे ,,, हम गाओ मे रेहेते हे ,,
रांड के बच्चे नाही समज आती इंग्लिश bhenchot,, इतनी ही खाज हे तो अमेरिका मे या
ब्रीटेन मे करो मदारचोत सालो तुम्हारी माकी चूत,, याच्या वर पण कर रेव्हव बघ जरा
कायतरी",OAG,GEN,1
C36.673,"Madarchod supreme court homsexuality allow karega reservation ka quota 100 %
nahi badaega nahi ram mandir pe faisala karega",OAG,GEN,1
C20.327.1,"@Silly Brawler sala bhosdi ke main feminist thodi na hoon jo chusunga wo kaam
to feminist ka. Apna kaam dangh se kar.  
Aur chinta mat kar muh me nahi giraunga.  
Bas gand ka jhant saaf rakhna.  
Aah aaah aaaah aah aah aaah  
Aisa hi karta na tu jab tere gand me jaata.  
Tel laga ke rakhna jyada dard nahi hoga.",OAG,GEN,1
C36.276,Sab hindu kafir.gandu h...😁😁😂😂😝😝,OAG,GEN,1
C36.936,Bahut hi sahi faisla hai hame hizdo ki fauj nahi chahiye 😂,OAG,GEN,1
C36.707,"समलैंगिकता वास्तव में एक मानसिक विकार है। सेना में ये फालतू के नाटक नही होना
चाहिए। पश्चिमी ढ़ोंग-ढकोसले-दिखावा हिन्दुस्तानियों को भी हिजड़ों में परिवर्तित
कर रहा है।",OAG,GEN,1
C4.2029.1,"Dono madarchod mere comment ke upar reply de rahe hoo ,,,,, bap se Gund Marwa
le tel lagake",OAG,GEN,1
C4.694.5,@Achal Yadav .....and choot ke Baal hate Salman Khan 😂😂,OAG,GEN,1
C7.820,FAMINIST AUR LIBRALS KI AMMA KA BHOXDA,OAG,GEN,1
C7.640,Tu bc hawa ke rukh chla kar chutiye,OAG,GEN,1
C9.244,"Arundhati Roy ka pura naam to sahi se btao gandulog ..! Sry asabd ke liye ..
Arundhati Jheny roy NDTV ke owner ki Cousin hai ab tm he samjh jao ... aage ka
detail achhe se Google pe he pdh lo..!",OAG,GEN,1
C36.1146.2,"@Aditya Gupta sahi kaha desh mein jyada ajaadi gaalat fayda uthaya jha raja
hain inn saro jho bike hain hain aur lgbt ko Kore padhne chaiye Dubai, Arab
jaise ki tarah",OAG,GEN,1
C4.1010,Aurat jaat is Kutiya jaat. Unfaithful jaat,OAG,GEN,1
C4.889,Bhosdi ke aaj jaa ke tera analysis ho rha,OAG,GEN,1
C10.203,अरुंधति कुत्तिया है सुगरिया है पाली बदसूरत दी अकल और बेहूदा औरत,OAG,GEN,1
C38.127,"LGBTQ Community ko support karne wale emotional way pe (not your fault, most
people are stupid) chalte hai, logics and arguments to unki soch ke aukat ke
bahar hai.",OAG,GEN,1
C33.730,"Nii to kam tabahi machi thi india m... Jo bc aise laws paas kr rhe hoo... Iss
country ka kuch nii hone wala... Bc kiski inner consciousness usko aise kaam k
liye razi karegi... Really disgusting...",OAG,GEN,1
C36.725,"Bilkul ni dena chyea..  
Gay ko to desh se nikal dena chyea.. ho sake to jaan maar do .. 😑😑",OAG,GEN,1
C43.115,Chhakko ki duniya.. Karan johar ke rishtedar..,OAG,GEN,1
C68.421,"Bhaag bhosdike..
Tu hai kaun gyaan baantne wala??
Faltu mein bak bak karta hai,. Yeh kya koi content hua 😂
Aur joota kahan pe mara zara dikha to deta bhosdike",OAG,GEN,1
C36.909,"Jis tarah muth mar baki logo ko bhi apni tarah bna lete hai usi tarah 1000 bhi
homosexual rahe vo pure large number ko apni tarah bna denge.",OAG,GEN,1
C7.1230,"Nikal lavde pehli fursat Mei nikal  
Bakwas chode jaaa RHA h chutiya",OAG,GEN,1
C9.144,"सही है, बोलने के अधिकार पर गाली दो, parotest के अधिकार पर पुलिश का सर फोड़ो
,मादरचोदो अधिकारो का कब सही इस्तेमाल करोगें🐷🐷🐷😠😠😠🖕",OAG,GEN,1
C7.2016,Me to liberals : Nikal Lawde pehli fursat mein Nikal...,OAG,GEN,1
C9.298.1,Par tumhari language se lag raha hai ke tumari maa r*ndi hai.,OAG,GEN,1
C10.1007,गाली खाने के लिये पैदा हुई है आप।,OAG,GEN,1
C4.1105,Bhai chhichhore movie ki gand maar.. zarurat h,OAG,GEN,1
C36.1075.4,Abe tu kya bol rha hai bhosri kee,OAG,GEN,1
C36.1147.4,Ma chuda apni curiousity ke saath,OAG,GEN,1
C33.528,"acha kar rahen h india m k larkion ko zinda mardete h.q k esi randia to nahi
peda hongi.  
  
or meto keta hun k larko ko bhi maro 🖕🖕🖕🖕",OAG,GEN,1
C7.2387.3,"@nidhi chopra well, tere jesi feminazi ki Maa chodna merko bhot pasand hai..
yes I'm a male chauvinist !! ( A proud one )  
😆😆  
Aur Mai janma hi hun tere jesi Feministo ke GAND me bamboo daal ne ko.",OAG,GEN,1
C7.787.4,"Haash koi samzdaar ladki mili bhot khushi hui 😊 jo femism ka Sahi matlab Janti
hai par yrr sachme femism and women empowerment k naam par kuch bhi chutiyapa
chalta special treatment mangte hai sale",OAG,GEN,1
C33.732.5,@Karishma Thakar jaa jaake apni maa ki choot ko musalmaan se chudwale,OAG,GEN,1
C7.825,"bhisdike tu kya smjta he apne aapko movie maa baap ke samne baat krne tarika
dekha  
tu apne maa baap se hi guse me baat krta.",OAG,GEN,1
C38.243,Madarchodon bhadwe bhodsiwalo gay lesbian kya bakwas hai,OAG,GEN,1
C19.16,"Ye gaandu pudiabaaz fir a gaya londu review Karne..Abe gaandu ke Lund sauravh
Dwiwedi ki bajah se pal rahe ho we tum ganduo",OAG,GEN,1
C9.65,"Lallantop , ye chutiye ko laoge to tumhara business tabah ho jayega !!!",OAG,GEN,1
C38.101,Maa chuda,OAG,GEN,1
C4.415,Maachodii Puri director toh goli mar lega apne aap ko😂,OAG,GEN,1
C7.703,Pehle fursat me nikal lavde .........,OAG,GEN,1
C36.860.5,"@Shubham Nishad जा ना ..तेरे जैसे बहुत आते है रंडी रौणा करने के लिए... माँ
चुदा तू तेरी अब ...",OAG,GEN,1
C4.1901.2,bewre gaand marwaake comment likh raha hai kya,OAG,GEN,1
C33.255,Bc aaj dekh bhi liya ka dimag such me ghutno me hota he....😩😩😩,OAG,GEN,1
C7.2047,"u r antiwomen..jo filme main female ko nicha dikhate hain wo tumko pasand ati
hain..fuck u",OAG,GEN,1
C36.1109.4,"@Abhishek Anand gays ko agar sex ka itna shauk na hota to vo gay bnte he nhi.
ldka ldki gender hai gay koi gender nahi hai bas unnatural sex ki bhukh hai.",OAG,GEN,1
C7.1011,Kaun Hai ye madarch*d dislikers,OAG,GEN,1
C33.505,Maa चुदाये बेहेंचोद ये ३७७,OAG,GEN,1
C7.891,"Kaun hai woh mother Chod ladki. Mujhe koi link do. Aisi Gaali dunga ki pura
din kharab hoga",OAG,GEN,1
C7.1949.4,"Secularism ka lauda pe bh  
Tustikuran ka gand marne pe bh",OAG,GEN,1
C10.44,Aur humlog bhi naam change karenge... Eg. Arundhati randi rakhenge,OAG,GEN,1
C33.85.1,Abe chutye kya bk rha h tu shrm ni h k tainnne 🤨🤨🤨🤨,OAG,GEN,1
C36.1157.5,"@Akanksha Gupta kuch maderchodo ke gaad me khujli hoti hai Bhai..aur dekho to
petetion file krne wala pandit hai.maderchod",OAG,GEN,1
C19.169.3,Sahi khel gya bncho,OAG,GEN,1
C7.54,Chudai is a aam baat,OAG,GEN,1
C7.1458,"Kon kon madarchod fake librals aur bhadwe whore feminists dislike kiye hai ye
video?",OAG,GEN,1
C7.2354,tu banchood hai kon....movie review kar nanchood itna time nahi hai,OAG,GEN,1
C29.21.1,Harishsinh Sodha tu bhi gand se Nikla ka lawde,OAG,GEN,1
C7.94,In stating I'm thinking Bakchodi band kar bhosdi k review de jaldi se.....,OAG,GEN,1
C9.295,Rajdeep chutiya hai saala,OAG,GEN,1
C29.33,Halaala SE janme ye sab loog inke soonch bhi halala wali he hai ...,OAG,GEN,1
C4.1267,maa chod di movie ki😂😂😂😂,OAG,GEN,1
C7.190,"Feminist hai chutiya saali ye apne baap ko bhi judge karegi per khud karegi to
bolegi ki apni soch sudharo bla bla chutiya saali",OAG,GEN,1
C9.262,"Rajdeep bhadba h Mc
h---[#bolne](http://www.youtube.com/results?search_query=%23bolne) ki azzadi h",OAG,GEN,1
C4.174.2,Apne baap k paiso ki leta tere baap ki le rha hu 😂😂,OAG,GEN,1
C4.923.3,"Chal be chutiye apna kam kar... Tere mar ja nay pai kisi ko fark nahi
padta.... Is k 1.7 million Subscribers hai.... Tere jai sa chutiya nahi hai
gandu",OAG,GEN,1
C46.2,Gupt ang jadse kaat dena jamanat main bhahar aye too kamduni basi,OAG,GEN,1
C7.609.1,Chup bey madarchod,OAG,GEN,1
C19.115.1,SUBHASH CHANDRA MAHTO sahi bat h Bhai chutiya sale maa chod di movie ki,OAG,GEN,1
C38.123,"@[2:49](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=2m49s) didi k liye
rickshaw bulwao koi BC.",OAG,GEN,1
C7.484,"1.8k chutiyas disliked... hindustani bhau ka reply.... sab feminist girls out
there... teri bhi maaki chut... nikal lavdi...",OAG,GEN,1
C38.119,Khatam karunga -madherchod sala bhosriwala,OAG,GEN,1
C9.84,"Are modi hmare vishwas krni ki aadat se khel rha ye kyoki jis pr tum hd se
jyada se jyada vishwas krte ho to vo tumhe chutiya smjhne lgta h jo bhkt nhi h
unko bdhai km se km vo chutiya to nhi bne.. Me to bna tha ab meri gand me
ungli daal kr mujhe hi chatne ko kha ja rha h.. Bhai glti hui jo anpd ko vote
diya sorry😔",OAG,GEN,1
C19.69,"[#Lowde](http://www.youtube.com/results?search_query=%23Lowde) Teri koi self-
respect nai hai kya ?  
[#Lund](http://www.youtube.com/results?search_query=%23Lund) jaisi Shakal
lekar kabhii bhi achhi se achhi Movie ka Postmartam karne aa Jaata hai..  
[#Bc](http://www.youtube.com/results?search_query=%23Bc)",OAG,GEN,1
C4.849,pura Bollywood hi bekar he... pyar pyar lavd ka pyar,OAG,GEN,1
C7.1127,Liberals or faminist ki Maa KB😠,OAG,GEN,1
C7.1616.1,Fuck boy se karegi,OAG,GEN,1
C4.873,Bharat ki ladkiyo ko jei log randi banarahe bhosdike,OAG,GEN,1
C4.1908,"bhosdike movies review karta rahega? desh ki suraksha ke bare mein, dharm ke
bare mein kabhi sochta bhi hai?",OAG,GEN,1
C9.137,Arundhati rapist ki bati ha to ranga bola uska bap hi hoga,OAG,GEN,1
C26.226.1,"maa chuda apni behen ke lawde , lagda hai teri maa ne vi tere baap de utte
fake case kra hai  
bhadwa saala",OAG,GEN,1
C7.316,madarchodh mardangi dikhana hai to samne a do jhapad me mut dega,OAG,GEN,1
C7.862,लिबरलों MC को बुरका अंडर लिपस्टिक अच्छी लगती है ।,OAG,GEN,1
C36.1078.1,Tu gay hain kya bc,OAG,GEN,1
