,Text,Abuse,Label
435,"दिल्ली में पानी को लेकर हाहाकार मचा है, व्यापारियों की दुकानें सील की जा रही है, बीजेपी के कार्यकर्ता चुनाव के लिए तैयार  दिल्ली बीजेपी अध्यक्ष",benign,0
436,आज  ये तो मानना होगा की बीजेपी राज में योगी ने उतरप्रदेश तो मोदी ने देश में हिंदुत्व का डंका बजा रखा है अब हिन्दू गर्व से और जोस से सबसे पहले अपनी पहचान हिन्दू के रूप में   बता रहा है जय श्री राम,benign,0
437,शहादत नहीं बलिदान। सही शब्द का इस्तेमाल करें।बीजेपी का प्रवक्ता बनने भर से भारतीयता नहीं आ जाती।,benign,0
438,"ट्रिपल तलाक बिल आज संसद में पेश कर सकती है सरकार, बिल पर अगले हफ्ते चर्चा होने की संभावना, बीजेपी ने व्हिप जारी कर संसद में सभी सांसदों को मौजूद रहने को कहा, बिल में ट्रिपल तलाक देने वाले पति के लिये  साल की जेल का प्रावधान",benign,0
439,"पिंपरी बीजेपी की दरारें, नेताओं ने एक दूसरे पर बंदूकें कीं  द इंडियन एक्सप्रेस",benign,0
440,"संजीव जी यह है वो ट्वीट, जो बीजेपी के लोगो ने जानबूझकर मैडम जी को बदनाम करने के लिए किया है, मैडम    जी की मेहनत की वजह से आज हरियाणा में कांग्रेस की लहर चल रही है",benign,0
441,"आज चार साल से बिकाऊ मीडिया की बहस एक तरफ आरएसएसविहिपबीजेपी एंकर बिकाऊ एक पत्रकार और दूसरी तरफ काँग्रेस, एक मुस्लिम मौलाना, और कभी कभी सपा, बसपा, सीपीआई के नेताओं को बुलाकर हिन्दूमुस्लिम, मंदिरमस्जिद से देश को बर्बाद करने में तुली है।",benign,0
442,बवाना कांड पर केजरीवाल के विरुद्ध चांदनी चौक पे बीजेपी समर्थको का धरना प्रर्दशन जिसमे भारी सख्या में लोगो पहुंचे,benign,0
443,गुजरात में  में से  जिलों में बीजेपी की करारी हार हुई है। बीजेपी को,benign,0
444,"छत्तीसगढ़ प्रदेश कांग्रेस अध्यक्ष भूपेश बघेल का बीजेपी पर बड़ा हमला, गुजरात में विकास पागल हो गया था, छतीसगढ़ में विकास कुपोषित हो गया है, इस बार प्रदेश में बनेगी कांग्रेस की सरकार, राज्य सरकार ने केवल दोहन किया है",benign,0
445,गुजरात में  मोदी ने  रैलियां करवाई थी जिसका प्रभाव  सीटों पर था इन सीटों में से बीजेपी ने  सीटों पर जीत हासिल की थी,benign,0
446,"बीजेपी नेता सुब्रमण्यन स्वामी ने अमर्त्य सेन पर साधा निशाना, बताया गद्दार",benign,0
447,मोदीजी महारानी वसुन्धरा के भरोसे राजस्थान न छोडे वरना बिजेपी की डब्बा गोल हो जायेगा,benign,0
448,"जब  कोई घोटाला हुआ ही नही तो सबूत कहा से आएगा ,मात्र राजनीतिक लाभ के लिए आरएसएस और बीजेपी ने कांग्रेस को बदनाम करने के लिए ये फर्जीआरोपलगाए",benign,0
449,"सरकार से दुखी होकर जहर खाकर पहुंचा बीजेपी कार्यालय, हो गई मौत",benign,0
450,राशन कार्ड वाले बेहाल ओर राशन डिलर मालामाल ये हाल है बिजेपी कहां से आयेगी,benign,0
451,कांग्रेसियों  का भरोसा भगवान पर बढ़ता ही जा रहा होगा। बीजेपी के बागियों ने निकाय चुनाव में इतनी शानदार जीत जो दिला दी। खतरा बस एक ही है जीत का श्रेय लेने के चक्कर में  खेमे और न बढ़ जाएं,benign,0
452,"आप हरियाणा का ट्विटर एकाउंट हैक, बीजेपी से सम्बन्ध रखने वाले ने किया",benign,0
453,नहीं  बीजेपी तो रावण राज्य लाऐगी।,benign,0
454,भैया आपसे मिलने की इच्छा है कभी मौका दे मैं यूपी का रहने वाला हु आप पे हम सब को  गर्व है आप एक सच्चे हिंदुस्तानी और बीजेपी के है,benign,0
455,बीजेपी जब विकास कर रही हैं तो हर रोज एक से एक मुद्दा क्यों निकल कर बाहर आ रही हैं ये सोचने वाला बात हैं और अगर सब कुछ विपक्ष करा रही हैं तो सरकार क्या अँगूठे चूस रही हैं बीजेपी को या तो विकास करना होगा या घर की वापसी,benign,0
456,विकास की धारा में  को बहा के प्रवित्र कर रहे हैं। बीजेपी वाले जनता सब जानते हैं।  पाप ढका जाता है। छुपाया नहीं जाता।,benign,0
457,"अगर २५ जनवरी को पद्मावत रिलीज होगा तो, हमलोगो के लिए जैसा कांग्रेस है वैसा ही बीजेपी होगा। अगले चुनाव के लिए सोचना पड़ेगा। हमलोगो का इज्जत नहीं तो वोट नहीं।",benign,0
458,भाई खाली आश्वासन से क्या होगा बीजेपी वैसे भी कुछ करती दिख नहीं रही कोई भी पॉजिटिव  रिस्पांस  नहीं है अभी तक जिस उम्मीद के साथ हम लोगो ने सपोर्ट किया था अगर पूरा नहीं होगा तो विरोध  तो होगा ही हर इस्टर पर,benign,0
459,बीजेपी ने देश में रहकर देश वासियों को लूटा उनको मारा उनकी सुविधाये बन्द की,benign,0
460,"बीजेपी अयुर्वेदिक दवा  जैसी पार्टी है ,  साला पता ही नही चल रहा है , फ़ायदा हो रहा है  या नुकसान   बस इसी आस मे जिये जा रहे है ,  आगे बहुत फायदा होगा ,  देश का रोग जड़ से मिट जायेगा  बाकि आप जानो कासगंजहिंसा",benign,0
461,राजस्थान उपचुनाव में बीजेपी की हार पर करणी सेना ने मनाया जश्न,benign,0
462,"राजस्थान की चार विधानसभा सीटों में से तीन पर कांग्रेस का कब्जा, एक पर बीजेपी जीती",benign,0
463,"माननीय महोदय, सबसे पहले उत्तर प्रदेश बीजेपी के सभी सदस्यों के मोबाइल में जनसुनवाई ऐप डाउनलोड कराने की कृपया करें, सरकार जनसुनवाई पोर्टल पर शिकायत निस्तारण पर नजर रखें, तब बनेगा उत्तर प्रदेश",benign,0
464,"बीजेपी के लोग बोलने में मास्टर होते है और झूठ को सच जैसा बोलकर जनता को गुमराह करते है,कुत्ता हमें काटे तो हमें उसे नहीं काटना चाइए, थोड़ी मर्यादा राकिए",benign,0
465,"कासगंज के बीजेपी जिला अध्यक्ष ठाकुर पुरेन्द्र प्रताप सिंह सोलंकी का कहना है, उनकी पार्टी तिरंगा यात्रा के विवाद में कही शामिल नहीं थी। चन्दन गुप्ता का बीजेपी या उसके अनुषांगिक संगठनों से कोई लेना  देना नहीं है।",benign,0
466,"पश्चिम बंगाल नोआपाडा उपचुनाव से पहले बीजेपी को लगा बड़ा झटका,टिकट मिलने के बाद उम्मीदवार ने टीएमसी का दामन थामा",benign,0
467,सब खानापूर्ती करते है कोई समाधान नही होता लोगो का समय ओर खराब होता है  जमीनी हकीकत को समझो मेडम सब वादे ओर दावे फैल होते नजर आ रहे है मोदीजी की ओर बीजेपी की क्यो नया डूबाने पर तुली हो,benign,0
1200,आज कोई मेरे लण्ड को चाटो चुसो और पानी मलाई निकाल दो ,abusive,1
1201,जिस किसी भारतीय ने पाकिस्तान की जीत का जश्न मनाया वो सचमुच किसी हरामी की ही औलाद होगा।,hatespeech,1
1203,यह तो सूअर की पोटी भी खा लेता है क्या करे,abusive,1
1205,और अपने पापा शाह को बोल की हरयाणा और महारास्त्र में भी यही कर। बहुत हराम का पैसा है ना उसके पास,abusive,1
1206,कुछ लोगों के माँ के लिए ट्वीट देखकर भगवान भी सोचते होंगे की क्या सच में इस कमीने को इतनी अच्छी माँ मिली या ये साला कमीना सुधर गया।,abusive,1
1207, सच है के हमले में इस हरामी की मिलीभगत की जांच हो ये पाकिस्तानी एजेंट,hatespeech,1
1211,अरे भाई इस फुद्दू चैनल पर कोई प्रोग्राम समझने के लिये भी प्रसारित होता है या सिर्फ शोर शराबा सुनाना ही इसका है और इन को कोई पड़ने वाला भी है या नहीं,abusive,1
1212,जिस गौ माता का दुध पी कर इतना बड़ा हो कर उछल रहा है जरा सुअर की औलाद अपने जुबान को लगान रख,abusive,1
1213,रण्डी की रिपोर्ट तो रंडवे ही सुनते है,abusive,1
1214,सेक्यूलरोका दोगलापन तो देखिये रानी पद्मावती की बेइज्जती करने वाली फिल्म मे उन्हे नारीका कोई अपमान नही दीखाई देता और पैसोके लिए बिस्तर पर सोने वाली रंडी दिपीका पाडूकोनकी नाक काटने मिली धमकी पर इनको समस्त नारी जातीका अपमान नजर आने लगा जागो हिंदूओ,abusive,1
1215,अपनी औकात भूल गए हो तुम कुत्ते सुवर की औलाद,abusive,1
1216,अबे सूअर के लंड की पैदावार तेरा तो मज़हब ही बलात्कार का है साले अपनी अम्मी तक को नहीं छोड़ते  ,abusive,1
1217,तेरे लिए मैदान कटुएं तुझे तो ऐसे ही फाड़ के रख देंगे।सूअर की पैदाईस,abusive,1
1218,रम में राम तो देख लिए अब जरा पैग में पैगम्बर देख के बताओ तो माने हरामी सेकुलरो  ,abusive,1
1221,  और चुतिये तू क्या करता है हर जगह रंडी रोना नपुंसक खुद कुछ नहीं कर सकता तो कम से कम चुप ही रहे जाया कर,abusive,1
1224,  चूतिये ने चूत फाड़ी,abusive,1
1225,  की हर तेरी गाली तेरी माँ बहन के लिये।,abusive,1
1226,  कल से ट्रेंड कर रहा है लेकिन सेक्युलर रोटी पे रंडी रोना रोने वाली मीडिया खामोश है के शिवाय,abusive,1
1227,  घने कोहरे में चूत मरवा मेरा नाम दीपिका वर्मा है मेरी उम्र बीस साल है रंग इतना गोरा नहीं है,abusive,1
1228,  हाथ में डंडा पकड़ के तुम्हारी गांड में घुसोड देंगे बडवे पापियों,abusive,1
1229,का खौफ इतना है कि दिवाली की तैयारी मे साला पंखा साफ करने चढ़ो तो भाई शोर मचा देताहै कि मम्मी जल्दी आओ भइया आखरी स्टेप तक पहुँच गए,humor,1
1230, सबूत माँगने वाले सूअर सोये हुए हैं हमारे भारतीय लालतिरंगे में लिपटे आ रहे हैं ।इनको दीपावली की गूंज भारतीय सेना की जय से दहला दें।,abusive,1
1231, भाई ये सूट ही पहनता है बस पैंट पहनने की फुर्सत ही नही मिल पाती छिनाल को,abusive,1
1233, हरामी दर असल मैं दिल्ली पुलिस को इसी नाम से पुकारता हूँ ।,abusive,1
1234, अगर रामायण काल्पनिक है तो तेरा जनेऊधारी फिर मंदिरों में नौटंकी करता घूम रहा था अगर तेरे मुताबिक रामायण को काल्पनिक मानती है तो हिन्दुओ के जूते चाटने गुजरात क्यों गए थे सुवर भी शर्म करे पर तुमको नही आती,abusive,1
1237, किसको समझा रहे हैं जिस आदमी को हराम की खाने की आदत पड़ जाए उसको बिजनेस कहां समझ आएगा।,abusive,1
1238,अब आतंकवादी को इंच का सीना नहीं इंच का लौरा देना होगा मादरचोद की गांड फारनी होगी  ,abusive,1
1239,तुम जेसे हरामी अपनी मा के साथ भी नही हो सक्ते  ,abusive,1
1240,यार एक बार चुत चोदने का मौका तो दो  ,abusive,1
1241,मादरचोद ये फोटोशोप किया हुवा हे ध्यानसे देख चुतियो कुछ तो सही तरीके से करो  ,abusive,1
1242,क्यु मैडम तुमने से पाला बदल लिया है क्या वैसे तुम किसकी पालतू कुत्ती हो  ,abusive,1
1243,जननी और जन्म भूमि का वो नमक हराम फर्ज वो भूल गए।। अब तेरी ये देश द्रोही हरकते हम हरगिज नहीं चलने देंगे। देशद्रोही     ,abusive,1
1244,इसे सूअर कह सूअर की इंसल्ट मत करो  ,abusive,1
1245,मादरचोद ये।बात तुम जैसे कुत्तों पर भी लागू होतीं है।हरामख़ोरो बस एक काम है तुम्हारा भौकना और बस भौकना।  ,abusive,1
1247,चाचाबेटा कहाँ चला भतीजाचूत मारने जा रहा हूँ चाचाबेटा कोई फायदा नहीं साल हो गये मुझे मारते हुए। ये नहीं मरती ये तो अमर है    ,humor,1
1248,एड्रेस बोल या आजा मकबरा चौराहा बोल है गांड मे दम  ,abusive,1
1250,सबसे पहले इन कमीनो का ही खुन बहेगा नमक हराम भारत को धमकी देते है  ,abusive,1
1251,चश्मा ऊतर गया तो लण्ड कैसे देखेगा यरर ,humor,1
1252,हाहा साला इसीलिए नहीं पिता,humor,1
1253,और अर्पित भाई मै खुद आरएसएस के साथ हूं। उन्होंने क्या बोला मैंने देखा है लेकिन साले इं हरामी सूअरों मुल्लो को जो करना आए कर करे ना अपने असली आईडी से हरामी साले एक हिन्दू लड़की की आईडी से बीजेपी और आरएसएस बस इंडोनो को गाली देने में लगे है। समझ गए भाई   ,hatespeech,1
1254,साला हिन्दी मूवी देख देख के ये हालत है की पूजा करते वक़्त अगर ग़लती से दिया बुझ जाए तो बस लगता है अब गांड लगने वाली हैं    ,humor,1
1255,और दिल्ली वाले में आपकी गांड तोड़ेंगे उसका क्या  ,abusive,1
1256,शबनम लोन कश्मीरी कुतिया रंडी दिल्ली में में वकालत करतीऔर पैसा कमाती और देशविरोधी आतंकी की मुकदमा लडती है रंडी।  ,hatespeech,1
1257,कहा है भड़वे सेकुलर जवाब दो   ,abusive,1
1258,मादरचोद गाड और लंड म अंतर पता ह ना बडा आया हकले का लंड  ,abusive,1
1259,एक तो इंडिया मैच हार गयी ऊपर से साले हरामी कुत्ते भड़वे बगल में पटाखे फोड़ रहे खायेंगे हिंदुस्तान का बजायेंगे पाकिस्तान का     ,hatespeech,1
1260,क्यूँ बे पाकिस्तानी दलाल कहा छुप गया है भडवे अब तू कुछ बोलेगा दो जवान की बोडी की पाक ने   ,hatespeech,1
1261,सुअर तो तुम सब धर्म वाले  ,abusive,1
1264,कश्मीर के देशद्रोही जनता हमारे देश की पुलिस पर पत्थर फेंकती हुई। ऐसे नमक हराम देशद्रोहियों को देखते ही गोली मार देनी चाहिए।     ,hatespeech,1
1265,सर्दी में जाते जाते तेरी गाँड़ मिल जाये तो  ,abusive,1
1266,हरामखोर साले मुझे लगता है की तू हलाला की औलाद है और सबसे बड़ा डाकू तो था इसी लिए तेरी गांड पे लात मार्के तुजे निकाल दिया गया साले दल्ले  ,abusive,1
1267,पप्पू हरामखोर तेरे को बोलना है तो मिडिया मे बोल ना हम जानता भी सुन लेगे अबे चोदु  ,abusive,1
1268,भाई पुरी पार्टी ही महा मादरचोद है  ,abusive,1
1269,इसे कहते है जलवा फिलिस्तीन यात्रामे मोदी के हेलीकॉप्टर को इस्राईल के लड़ाकू विमानो ने एस्कार्ट किया सोचिए नेतन्याहू की पाकिस्तानी विजिट पर भारत के प्लेन एस्कार्ट करे सारे पिद्दी सेकुलर मुल्ले बामी कामी हरामी अपने संग अम्मी आपा के कपड़े भी फाड़ रहे होते  ,abusive,1
1271,कल बजे इंटरव्यू है और मैं यहाँपेग पे पेग दारु गटक रहा। कॉलेज में लोहे की गांड नाम ऐसे ही नहीं पड़ा था।  ,abusive,1
1272,साले सूअर के पिल्ले  ,abusive,1
1273,साले नमक हराम हनुमान जी की जगह अपने बाप की तस्वीर लगा लेता  ,abusive,1
1274,सड़ जी पहले आईने में अपना चेहरा देख लो मच्छर से भी घटिया दिखोगे आप।सूअर जब भी मुह खोलेगा गुह ही खायेगा।  ,abusive,1
1275,मैं पहले साले शाहजहाँ की गांड काटता बहुत पैसा बर्बाद किये  ,abusive,1
1278,भडवी भाजपा के भडवे।  ,abusive,1
1279,काम बोलता है। ये हरामी किसीके नहीं हो सकते हे सिर्फ मुस्लिम वोटों के लिए मुस्लिमो को आकर्षित कर रहे हे जरूरत पड़ने पर लात मार देंगे     ,hatespeech,1
1280,पा जी इस्लामिक आंतकियो को पनाह देने वालो को खत्म करने का समय है सुवर के पिल्ले अलगाववादी     ,hatespeech,1
1281,सुबह सुबह एक और सुअर गया गटर में गया में ठोक दिया सुवर को जिस घर से सुअर निकलेगा उस घर मे घुस के मरेंगे    ,abusive,1
1283,रौफी तेरी तथा तेरी जैसी सोच वालो कि मां का भोस  ,abusive,1
1284,भाई तेरी गाँड़ में छेद हो गया क्या  ,abusive,1
1285,करो इस रंडी को चोदने के लिये |  ,abusive,1
1286,खबरिया दलालों और सेकुलर दोगलों की मानें इस देश मे कर्नल पुरोहित स्वामी असीमानंद साध्वी ही आतंकवादी थे बाकी बुरहान इनका बहनोई अफजल इनका साला     ,hatespeech,1
1287,देने का है सुअरो । कितने ही आजाओ। सालो गली दे देके थारी गांड का गुडगाँव न बनाया  ,abusive,1
1288,तो क्या तु देश विरोधी बोलोगा और हम सेह लेंगे कुत्ते।भोकना बंद कर अपना काम कर।पाकिस्तान जा हरामी  ,abusive,1
1289,जब साला अपना चौकीदार ही बेशर्म और दलाल निकला तो उसके कुत्ते अर्णब जैसे टुच्चे से क्या अपेक्षा उसका काम तो सिर्फ दम हिलाना ही है ना।  ,abusive,1
1290,सूअर ओवैसी को गिरफ्तार करने पुलिस उसके घर पुलिस पहुँची  ,abusive,1
1291,चुप बे सुअर मोदी जी बिलकुल सही भाषण दिए  ,abusive,1
1292,तो साला हिलाने पर भी मिलनी शुरु हो जाएगी  ,abusive,1
1293,हमे भी चाहिए तुम्हारी चूत  ,abusive,1
1295,जानबूझ कर कुछ नमक हराम नमक की अफवाह फैला कर व्यवस्था को ख़राब करने में लगे है  ,abusive,1
1296,मौलाना आज घर आऐ और कहा अल्लाह के नाम पे कुछ देदे मैनेअल्लाह नाम लेके उसे गाली देदी साला घूरते हुवे गया ह  ,hatespeech,1
1297,मादरचोद अपना चुदर तुम देखो तेरे को बोला था क्या वह तो पाकिस्तानी था तेरी गांड क्यों जली अच्छा तुम सब पाकिस्तानी तो ही हो  ,hatespeech,1
1298,हुआ ना पेट में मरोड ओर आज तो भडवा रोंहनिया मुल्लो को हिन्दुस्तान में बसाने के लिए में नाकाम कोशिश करने वाला है ,hatespeech,1
1300,तुम वास्तव में सुवर हो तुमको हिन्दू ने दो दो देश थियेटर फिर भी वैसे भी इस्लामी लोगों को जब भीमौका मिलता है तो वो गैरमुस्लिम का कत्ल करना वो अपना धर्म समझता है और ये तुम्हारे कमेंट से पता चलता है कि तुमभी उसी विचारधारा के हो।  ,hatespeech,1
1302,निकाल लो रजाइया आ गई ठंड़ हाथ डालो कच्छे में पकड़ लो लंड़ मार मार मुठ रजाई में फैला दो गंध मेरी तरफ से आप सभी को हैप्पी ठंड ,humor,1
1303,मेरी जय हो ओनली आक थु टट्टी आरही है हगने का मन कर रहा है सल्गे के मु में  ,abusive,1
1304,कुत्ते के काटने पर इंजेक्शन पेट में घुसवाने पडते हैं भडवे  ,abusive,1
1305,नरेश अग्रवाल को पाक से इतना ही प्रेम है तो बोल दो अपनी बहन और अपनी बेटिओं को पाकिस्तान के हवाले कर दे हलाला की पैदाइश है साला ,hatespeech,1
1306,यही सोंच तो बदलनी है भाईगांड से डायरेक्ट वाईफाई कैसे निकालेंगे उसके लिए तो उन्हें बड़ा सा रड डालना होगा अपने पिछाडे में  ,abusive,1
1307,भई तारीख के बाद इस सुअर की उठावनी है  ,abusive,1
1308,आ जाओ चूत तैयार है ,abusive,1
1309,अफजल सूअर और कसाब को फांसी दी गयी थी या नहीँ इसका सबूत आजतक कोई क्यू नहीँ माँगा बताओगे कुछ बे खुजलीया  ,abusive,1
1310,चलो जाओ आपका टटटी खाने का टाइम हो गया सुबह मुह से हगना भी तो होगा  ,abusive,1
1312,इस सुवर की औलाद को कड़ी सजा देना ऐसा की सबक बन जाये औरो के लिए  ,abusive,1
1314,हीलना तो उनकी फितरत है तभी तो लंड टाईट होता ओर चोदने मे मजा आता। शुभ रात्री  ,abusive,1
1316,जिस बन्दे ने मोदी का सूट खरीदा है वो इसे गांड में लेगा क्या। अबे पहनना ही था तो संजय दत्त के कपडे ले आता। वैसे भी इंच तो तेरे को आएगा नी।  ,abusive,1
1317,शादी का झांसा देकर रिमझिम को साल तक अपने लंड पर बैठा बैठाके चोदा  ,abusive,1
1320,शायद किसी गिद्ध के बच्चे ने मनुष्य का मांस खाने की जिद की हो। मन्दिर और मस्जिद पर कोई गिद्ध गाय और सुअर का मांस डाल फसाद न कराए।  ,abusive,1
1321,पता लगा बे हराम कौन ट्रेंड कर रहा है  ,abusive,1
1322,जिस जिस के ज्यादा रहमानी कीड़ा काट रहा हो वो साला मेंशन में आये में तुम्हारा हिजड़ापन टप टप करके टपक रहा होता है।  ,abusive,1
1323,साला भूकंप ना हुआ गांव का झूला हो गया रह रह के झूला रहा है। ,humor,1
1324,रंडी तेरी तो गांड बंद ही रख बास मारती है  ,abusive,1
1325,मै तो खुद चुत के ईंतजार मे हुँ यार आओ न कोई  ,abusive,1
1326,इस हरामी साक्षी के अक्कल पे जितनी गालीया दे दो कम ही है।साला खुद को महाराज कहलाता है।ईसके माँ पर रामरहिम बलात्कार करता तो  ,hatespeech,1
1327,बार फिर गुजरो इसकी जिंदगी की राहों से की फिर से इसके गांड़ मेः खुजली हो रही है ,humorएक,1
1328,ये लकरबग्गा फिर सटक गया साला  ,abusive,1
1329,बिल्लीवत ने म्याऊ म्याऊ करके कुछ बोला है क्या साला पहले पकिस्तान मे कुर्सी तो ले भडवा  ,abusive,1
1330,इसके। पिछवाड़े सूअर का तेल लगाओ  ,abusive,1
1331,भारतीय सेना के साथ युद्ध कि खुली धोषणा करने बाला देश द्रोही सुअर रामपाल सुअर था सुअर हा  ,abusive,1
1332,सर आप जैसे कितने ही गांड पटक पटक कर मर जाएं मोदीजी देश का कुछ भी नहीं बिगड़ने देगे नोट ये पब्लिक है सब जानती है कालाधन तो कोयला हो गया है  ,abusive,1
1333,जहाँजहां बीजेपी जीते वहाँ के के गड़बड़ी और जहाँ बीजेपी न जीते वहाँ का ठीक। साला इतना उच्च कोटि का हफीम लाते कहा से हो सालो। ,humor,1
1334,सेना का जवान मेरे पास शौर्य धौर्य ताकत हौसला और हथियार है। तुम्हारे पास क्या है आतंकी मेरे पास मानवाधिकार ओर नमक हराम है । ,hatespeech,1
1335,तेरी चूत शक्ल देख कर लिंग मूंह मे डालने को कर रहा हैलेगा क्या ,abusive,1
1338,कौन से पाप किये थे हम लोगों ने जो सारे मादरचोद हमारे ही देश में पैदा हुये हैं राहुल लालू तेजस्वी मायावती  ,abusive,1
1339,लंड ठगे को कोस तक वीराना ही दीखता  ,abusive,1
1340,दिल्ली पोलिस तेरी मां की त के ऑर्डर मानती है बलात्कार रोखना तेरे पिता समान की जिम्मेदरी थी है इस्लिये को बदनाम मत करो कुत्ते  ,abusive,1
1341,इतनी अच्छी मैच चल रही हे और तुम इस आपिये सूअर के लिए क्यू बिगाड़ रहे हो  ,abusive,1
1342,यार ये चुतिये कहासे पकड़ लाये हो अर्नब भाई और ये रशीदी तो सुवर टाइप लग रहा है।  ,abusive,1
1343,शाला सुअर तेरे माँ का हलाला देखने गये थे  ,abusive,1
1345,कौन बुङबक यह ट्रेंड कर रहा है बहनचोद ।थू।  ,abusive,1
1346,हाहाहाहा गुजराती किसी भड़वे दल्ले की नही सुनते  ,abusive,1
1347,और तुग़लक़ ने क्या किया था वो भी बताओ जो ख़लजी ने क्या किया था वो भी बताओ कैसे खौलते तेल में तुग़लक़ उबाल देता था अपने विरोड में न्याय देने वाले को वो भी बाताओ हरामी।  ,abusive,1
1348,सज़ा का स्तर बहुत ऊंचा होना चाहिए ताकि ये सुअर के बच्चे दोबारा ऐसी हरकत नही करे। इनको एहसास होने चाहिए कि अब सरकार बदल गए हैं।  ,abusive,1
1349,कहा हुआ बाबा गांड़ जली हुई लग रही हैं  ,abusive,1
1350,अजमेर दरगाह वाले ख्वाजा मोईनुद्दीन चिश्ती एक सुअर का बीज     ,abusive,1
1352,ए जब भारतीय सैनिक का एक तमाचा पड़ेगा तेरे गाल पर तो भड़वे तुझे अँधेरी रात में भी हूर स्पष्ट दिखायी देंगी  ,hatespeech,1
1353,भड़वे तू को है बे हरामी तेरी बहन की रक्षा भी आर्मी ही करती है भूल मत मेरे देश मे पागल कुत्ते को मारते नही है वेन तेरे जैसे को कीड़े खाते  ,abusive,1
1354,साला बकरी चोक जो है  ,abusive,1
1356, आ गया पाकी भडुआ ,hatespeech,1
1357,सिर्फ गांड जी ही नही राहुल नपुंसक है अब तो पक्का खान्ग्रेस का अंत जल्द ही है  ,abusive,1
1358,कौन कहता है इंसान की इज्जत बाकी है कोंगेसी राज में आज खुल्ली बोली लगरही ह ैजेंटलमेन गेम में बाजारू ह सबकुछ यहाँ।  ,abusive,1
1359,अबे साले मादरचोद क्या ट्वीट कर रहा है भोसडी के।  ,abusive,1
1361,विराट कोहली माल्या मेरा मैच फीस लेकर ना भाग जाना वरना गरिया गरिया के तेरी गांड मार दुँगा  ,abusive,1
1362,गांड फट गई उनकी  ,abusive,1
1363,गाँडतन्त्रको गाँड फट तक बधाई। ,abusive,1
1364,केजरीवाल ने बंगालीयो से गांड मरवाई  ,hatespeechऔर,1
1365,मैं खुद विश्वामित्र और नींद मेनका बनी बैठी है साला जब भी पढ़ने बैठो विचलित करने चली आती है  ,abusive,1
1366,अनन्त हेगडे ब्रह्मपुत्र या मुखमैथुन द्वारा पैदा हुआ हिजडा है। साला संविधान बदलेगा यह हिजडा मुखमैथुन पुत्र  ,abusive,1
1367,अबे ये किसको समझा रहा है फट्टू साला ये क्या थैली पी कर भाषण दे रहा है ,abusive,1
1368,सूत्रों के अनुसार सूत्रों मादरचोद हैं।  ,abusive,1
1369,हर वक्त ये हराम वो हराम तब भी हरामी ही निकलते है जलालत भरे कामो में मुलवविज इतनी खूरेंजी और कहीं क्यो नही दिखती ।  ,abusive,1
1370,सबसे घटियापन की राजनीती पे आ गए है हरामी बस इस चुनाव में इन कीटाणु का सफाया हो जाए महाराष्ट्र खुशहाल हो जायेगा  ,abusive,1
1371,ये साला आज़म खान के दरवाजे पर बंधा हुआ है।  ,abusive,1
1373,ये साला आज नही बन ने देगा  ,abusive,1
1374,रण्डी साली गुंडा और रेपिस्ट मोहम्मद था जिसका धर्म तो मानती है छिनाल  ,abusive,1
1375,हा मादरचोद तेरी मैया के चू में डालकर निकालते है हरामजादे ।  ,abusive,1
1376,इस भडवे मुशफिकर को किसी आईपीएल टीम में मत ले लेना । ये ट्वीट डिलीट मार चूका है हरामखोर  ,abusive,1
1377,मैंने पहले ही लिख दिया था कि तू गू खाने जरूर आयेगा और देख तू आ गया। हा हा हा तू तो बड़ा ही जिद्दी सूअर है रे।  ,abusive,1
1378,अबे हरामी पिल्लै तू अपने आपको हिन्दू कहता हे शक्ल देखियो तुझसे घिनोने इंसान नही मिलेगा तुझे।  ,abusive,1
1380,निकालो एक एक गद्दार की जमीन खोद मरा था हिजड़ा अफजल मरेगा ये कन्हिया मादरचोद  ,abusive,1
