,Text,Abuse,Label
1168,"फिरोज़ शाह रोड पर बीजेपी  बी श्रीरामुलु के निवास में लगी आग, कहा बहुत भाग्य से बचा हूँ",benign,0
1169,हमे लगता है कि गुजरात वाला हाल  में बीजेपी का होने जा रहा है,benign,0
1170,बीजेपी सरकार में बिजली व्यवस्था अच्छी हुई है तीव्र गति से कार्य हो रहा है इसकेलिए युवा मंत्री जी को धन्यवाद लेकिन बिजली विभाग पारदर्शी लायें,benign,0
1171,आवारा गायों से परेशान किसानों ने बीजेपी सरकार के ख़िलाफ़ खोला मोर्चा कहा जब तक सभी आवारा गायें,benign,0
1172,मोदी जी दलीत बस्ती में मन की बात सुनने से दलीत का विकास नही होगा जहाँ जहाँ बि जे पी के सरकार है वहाँ के दलीत के बस्ती में जा कर देख सकते है कितना विकास हो रहा है,benign,0
1173,"गुजरात चुनाव के  मशीन टूटने लगे, रिकॉर्ड गायब होने लगे बस खाली जीते हुए बीजेपी के प्रत्याशी को कुछ नहीं हुआ, सरकार बना पाये।",benign,0
1174,बीजेपी के सासंद मंत्री विधायक बंदर बांट के लिए आपस मे झगड  रहे हैं प्रदेश की जनता को राम भरोसे छोड़ दिया है प्रदेश में जंगल राज कायम  योगी जी को अब संन्यास ले  लेना चाहिएऔर प्रदेश में राष्ट्रपति शासन लगा देना चाहिए,benign,0
1175,"हमारे बाबा ने इस बार जनेऊ पहिने बीजेपी को कड़ी टक्कर दी, अगली बार नागा साधु बनके बीजेपी को धूल न चटाई तो कहना",benign,0
1176,"यहाँ बीजेपी ने फिर बनाया रिकॉर्ड, पहले थी जीत की, अब बनी हार की",benign,0
1177,"मतलब दंगा पार्टी के नुमाइंदे का मन भी कचोटता है कि सपा, बीजेपी और कांग्रेस ने सिर्फ दंगो में बेगुनाह लोगो को मरवा अपनी राजनीति चमकाई है  वैसे बसपा राज में दंगे नहीं होते थे",benign,0
1178,"बीजेपी की लहर में भी बाहुबली मुख्तार अंसारी ने दर्ज की बड़ी जीत, अब लड़ रहे जिंदगी से जंग हालत सीरिसय",benign,0
1179,दिसंबर प्रातः बजे दिल्ली में पानी  की बढ़ी कीमतों के खिलाफ दिल्ली के मुख्यमंत्री अरविंद केजरीवाल के निवास पर दिल्ली प्रदेश बीजेपी द्वारा प्रचंड प्रदर्शन किया जाएगा कृपया भारी से भारी संख्या में  पहुंचने का कष्ट करें धन्यवाद निवेदक जगत लोहिया सदस्य दिल्ली जल बोर्ड,benign,0
1180,मोदी जी की सीबीआई ने  घोटाले के सभी आरोपियों को बचा लिया।  बीजेपीकांग्रेस के भाईचारा का रिश्ता ऐसे ही बना,benign,0
1181,झूठ  कोई आन्दोलन नहीं करेगें आप । बीजेपी की सरकार है अभी । आप तो बीजेपी के कट्टर समर्थक हैं श्रीमान ।,benign,0
1182,"कहावत है खिसयानी बिल्ली खंम्भा नोचे ,  की हालत  जिसको इन्होंने शब्द दिये हैं, बीजेपी  जो जीता वही सिकंदर",benign,0
1183,बीजेपी के लिए सबसे बड़ा बदला   में एक विशाल बहुमत के साथ वापस आना है। सभी कुत्तों को अपने स्वामी और दीमक को लकड़ी के पास वापस जाना होगा।,benign,0
1184,बीजेपी जुल्मियों की सरकार है  साल में सबसे घटिया सरकार का रिजल्ट रहा हैं,benign,0
1185,"बीजेपी नेता की पुत्रवधू की गोली लगने से संदिग्ध हालात में मौत,कहीं ये वजह तो नहीं",benign,0
1186,ये गो हत्या नही है ना ही चारा घोटाला है। यह तो गो माता को मुक्ति दिलाने का काम है। जो कि बी जे पी के लोग कर रहे है।,benign,0
1187,"चाहे बीजेपी हो चाहे कांग्रेस हो , ये",benign,0
1188,"बीजेपी नेता का विवादित बयान हिंदु हो तो हमें वोट दें, मुस्लिम कांग्रेस को वोट दें",benign,0
1189,ऊपर वाला भी बीजेपी से मिल गया है अब,benign,0
1190,धन्यवाद। वैसे सवाल तो बहुत हैं पर बीजेपी जो कुछ सकारात्मक कार्य करती है ये उसमें रोड़ा अटकाते हैं। सिर्फ दोषारोपण से काम नहीं चलता काम भी तो करने होते हैं।,benign,0
1191,"देल्ही में पुलिस की जिम्मेदारी सेंट्रल  की है, यूपी पुलिस की किसकी  लोग इतने ज़ाहिल है जितने बीजेपी के चमचे उन्हें समझ बैठे हैं",benign,0
1192,"में बीजेपी ने  लाख युवाओं को रोजगार देने का वादा किया था, सरकार बने  साल हो चुके है लेकिन युवाओं को रोजगार के बजाय लाठियां पङ रही है महारानी भ्रष्टाचार की देवी बन चुकी।",benign,0
1193,नकारा तो बीजेपी को भी है ।आपको भी समीक्षा करने की आवश्यकता है,benign,0
1194,अच्छा मजाक करतेभ्रष्टाचार मुक्त भारत की बात करते हो सिर्फ बीजेपी को भ्रष्टाचार मुक्त करते होजनता को सिर्फ ठगते हो,benign,0
1195,मैंने पहले भी ट्वीट किया था कि बीजेपी को शासन करना नही आता।अपने वोट बैंक को लात मारकर आपने अपने पैरो मे कुल्हाडी मार ली,benign,0
1196,"बीजेपी को सीएम पद का चेहरा मिला,",benign,0
1197,"निर्णय हुआ तो नही होना ही चाहिऐ , चाहे सरकार गिरे या रहे, कायदा कानून सबके लिऐ बराबर है कोई बीजेपी इससे अलग नही , यह निर्णय चुनाब आयोग को करना है कि कब करे",benign,0
1198,"स्वच्छ भारत योजना के तहत  में कांग्रेस, बीजेपी ओर भी कई छुटभैये नेता साफ हो जाएंगे अब राजनीति का शुद्धिकरण",benign,0
1199,लोग अक्सर अपने मन की भड़ांस निकालते रहते हैंऐसा होता तो बीजेपी के खाते में सभी सीटें होती,benign,0
1202,साला आज तक समझ नही आया की जीतो तो शानदार और हारो तो शर्मनाकये गेम हे हार जीत चलती है। ,benign,0
1204,ईसलिए किताप बन्द कर दि। ईतना हि समझ आई योगी का साला क्या कमाल का था,benign,0
1208,उ साला भौजाई संघे लगा है भूल गया भाई को थु है पे  ,benign,0
1209,सबसे बङा बवाल तो साला गौतम बुध नगर सीट पे हो गया यहाँ ने लाख मेंबर बनाये थे और प्रत्याशी को बस हजार वोट मिलें ,benign,0
1210,देशवासियों इस फोटो में खड़े सब लोग बैंक अधिकारियों जैसे या कोई बिजनेस मेन जैसे लग रहे हैं कोई इसमें से बैंक का पैसा लेकर विदेश भाग गया तो क्या इसके लिए योगीजी जिम्मेदार हैं ये कैसा लॉजिक हैं। साला करे कोई भरे कोई  ,benign,0
1219,पहले भी इस तरह की खबरे आ चुकी है लेकिन साला होता कुछ नहीं जहां न्याय नहीं वहां विद्रोह पनपता है  ,benign,0
1220,तारिक सर आपके प्रोग्राम में १ ग़लत फ़हमी फैलाई जा रही है की हिंदू धर्म में गोद लेना हराम है एसा कहाँ जाना इस महिला ने ,benign,0
1222,पे लोग शादी के फ़ोटो उपलोड और रिलेशनशिप अपडेट कर रहे है यहाँ साला ये डिसाइड नहीं की रात में डिनर के लिए दाल चावल बनाऊंगा या सब्जी ,benign,0
1223,भड़का आशिक़ बहुत ख़तरनाक होता है। थैक्स अनुष्का साला में बनाने थे इसने में बना डाले ,benign,0
1232,काला धन रखने वालों की नींदे हराम कर दी हैं मोदी जी ने राष्ट्रवाद जिंदाबाद ,benign,0
1235,ऐ लो लेवल है मैं बैंजो से शुरू करके ढोलक तक जाता हुं हाहाहाहाहा ,benign,0
1236,साला आज तक नहीं समझ आया की निर्दालिये और निर्दई उमीदवार में फर्क  ,benign,0
1246,संजय सिंह को कल मैंने सूअर खाते फिर बाद में कुमार विश्वास को किस करते देखा थालेकिन मेरे पास सुबूत नही है|  ,benign,0
1249,कोयला काला है चट्टानों ने पाला है अंदर काला बाहर काला पर सच्चा है साला।  ,benign,0
1262,साला फेसबुक पर बनाने की हद्द हो गई बाहुबली की आई है  ,benign,0
1263,घर लूटने को मेरा क्यूँ है ये अमादा शराब हराम है और नशा हरामजादा  ,benign,0
1270,तेरी दोस्ती का सबब कुछ यूँ है साला हंस हंस के पेट में दरद क्यूँ है  ,benign,0
1276,पपपू कहता है किसान तृसत और मोदी मसत इसको काँग्रेस का समय पता नही जब मनमोहन मौन जनता नीद तक हराम कर रखी थीऔर काँग्रसी चाँदी काट रहे थे  ,benign,0
1277,कम से कम वफादार होता है सुअर तो गंदगी ही खाता है और करता भी गंदगी ही है  ,benign,0
1282,भाई तू सच मे आईपीएस ही है या दिग्विजय का साला।  ,benign,0
1294,ये साला प्यार हो गया की का एग्जाम पास ही नही होता ,benign,0
1299,हर कोई अपने आप को रॉबिनहुड के समझता है साला जो भी देखे तैयार है  ,benign,0
1301,पता नहीं लोग सच्चा प्यार कैसे ढूंढ लेते है यहाँ साला पिछले आधे घंटे से टेप का किनारा ढूंढ रहा हूँ मिल ही नहीं रहा   ,benign,0
1311,भारत में डर का इतना माहौल है  ,benign,0
1313,अबे सपोर्ट कहते है इसकओ बाहर से साला देखते नहीं हो का आज तक पे बस केजरीवाल का न्यूज़ अत है  ,benign,0
1315,साला साल नौकरी करने के बाद भी के दाम जितना पैसा जमा नहीं हुआ मेरे पास  ,benign,0
1318,साला सरकार किसी की भी आये पेट्रोल के दाम और बीवी के नखरे जो हमेशा आधी रात को ही बढ़ते हैं उन्हें कोई नहीं रोक सकता। ,benign,0
1319,साला यहाँ बाथरूम से बिना पैर धोए आने से मन नहीं भरता और लोग कागज से पोंछ कर भी निकल जाते हैं।  ,benign,0
1336,मोदीजी दो साला मनाना बेमानीहै पॉचसालतो होनेदीजिए हिसाबकेसाथ मनाते।स्वयं सुभाषचंद्राके आत्मकथापर कहेथे कि ये काम जल्दी कर दिया।  ,benign,0
1337,एक आदमी के पीछे सारे बेईमान जब पड़ जाए तो समझ लो उस आदमी ने बेईमानों भ्रष्टों की रातों की नींद हराम कर दी है अभी साल हुए है रुकों थोड़ा  ,benign,0
1344,साला अब मुझे डेंगू बुखार हो गया  ,benign,0
1351,साला कोई लाइक हो गया कि देश को टैक्स भर रहा है वह भी करोड़ों में और कितने अच्छे दिन चाहिए शर्मा जी  ,benign,0
1355,हम पे ये किसने ऐसा रंग डाला चार बार नहाया पर छुटा नहीं साला   ,benign,0
1360,पगली बोल दे तेरे बाप को कि बढा दे तेरी । क्योकि आज मेरी माँ नु कवह थी के बहु  ,benign,0
1372,अपने साला पर एक लिख रहा हूँ तलैय्या के आपका कोई  ,benign,0
1379,पाकिस्तान कहरहा है हमने रा के दो जासूस पकड़े है  ,benign,0
1389,डॉक्टर गांड में डाल दिया सुई देसी  ,benign,0
1403,लेकिन साला लेनेवाले कोई नहीं थे हाहाहाहाहाहाहाहा मैंने खुद खा लिया।  ,benign,0
1412,मैं दोस्त के घर जाऊ मुझसे नही अपने से पुछो मुझसे नही अपनी से पुछो साला घर हैं या की  ,benign,0
1415,तेरी गली का सूअर । मेरी गली का सूअर  ,benign,0
1416,साला अभी तो किसी ने नहीं कहा या ने तो यह हाल है अगर कर दिया तो तक चैन से सो नहीं पायेगी टिंगु और गैंग  ,benign,0
1420,ये साला टीम इंडिया सही से नहीं खेल रहा और गालियां मुझे पड रही है  ,benign,0
1430,सेना को गोली मारने के स्टेटमेंट देने की क्या जरूरत हैं हरामी की ओलादो को पहले गोली मारो फिर स्टेटमेंट देते रहना।  ,benign,0
1439,कोनू साला कपडे बदल बदल कर फिरकी लेरहा हैं  ,benign,0
1444,शीलाजी तॊ मोदीजी की चाची नही है लेकीन तेरी माँ जैसी जरूर हैअगर आपने ज़बान सही नही रखी तॊ कोई इज्जत नही होगी  ,benign,0
1450,काका सही कह रहे हो केरल में सुअर बेकाबू हैं  ,benign,0
1458,जंगली सूवर ने किया ग्रामीण को घायल  ,benign,0
1459,से बुरा कुछ नही है साला बहुत जल्दी आ जाते है  ,benign,0
1461,चाय से नींद नही आती यह तो सुना था। लेकिन एक चायवाला लाखो भ्रष्टाचारियो की नींद हराम कर सकता हॆ यह मालुम नहीं था नमो नमो  ,benign,0
1466,सतां को थप्पड़ मार के बोला  ,benign,0
1474,पठानकोट तो बहाना है बैन एक आदमी पर लगाना है। साला सवाल बहुत पूछता है| ये नही है  ,benign,0
1479,मिल नहीं रहा मेरा चार्जर मिल नहीं रहा मेरा चार्जर साला ढुड डाला सारा घर  ,benign,0
1502,साला मुझे नकल कर रहा है  ,benign,0
1504,काग्रेस की लहर ने भाजपा की रातो की नीदं हराम कर दी हे खासकर गुजरात के हालात पर अपने घर मे ही मोदी की बहुत बुरी हार होनी तय हे जनता जाग चुकीह  ,benign,0
1507,किसी मुस्लिम ने अपनी बहन बेटी को बधाई दी तीन तलाक खत्म होने की अपनी बच्चियों की खुशी भी हराम है क्या इस्लाम में  ,benign,0
1510,जब जीएसटी का चॉद उगा हो और धन्धे को मार लगी हो विक्री घटे परेशानी बढे दुकानदारी बाद मे करो पहले रिटर्न फाइल करो नही तो फाइन दो हर हर  ,benign,0
1512,साला सारे देश की वाट लगा डाली तुम नेसत्ता छोड़ो  ,benign,0
1533,साला दिन भर की थकान दूर हो गयी ।। जबरदस्त ट्वीट था भाई  ,benign,0
1534,अमित बाबू ई ठीक नही हो रहा है एक तो हमको साला ठो सीट दिया ऊपर से खीर के लिये भी नही पूछा  ,benign,0
1535,मनमोहन जिसको बोलना था वो बोलता नहीं और दिग्विजय जिसको चुप रहना था वो साला चुप नहीं होता था और ये फिर से सरकार बनाने चले थे।  ,benign,0
1537,अजब दुनिया की गजब कहानी बचपन में लड़ते थे कि माँ मेरी है माँ मेरी है किन्तु अब बड़े होकर लड़ते है कि माँ तेरी है माँ तेरी है  ,benign,0
1539,तेरी यादो को भुलाने के लिए दिल में जो पत्थर रख लिए थे वो सरक कर किडनी की पत्थरी बन गए साला अब दर्द ज्यादा होता है    ,benign,0
1554,इतना एंटरटेनमेंट तो साला बाहुबली और आईपीएल में भी ना हुआ जितना ये आम आदमी पार्टी वाले कर रहे है  ,benign,0
1565,साला इतना आगे हैं हद हैं  ,benign,0
1572,आज सुबह सुबह लड़की की आई।।। साला ख़ुशी ख़ुशी में पर कर दिया।।  ,benign,0
1585,काले धन की बंद दुकाने तेरे दिल की आग नजर आती तेरी मुस्कान में चार चाँद लगा दिए तूने भारत माँ की शान में  ,benign,0
1586,साला इंडियन प्लयेर्स को खाना खाने के बाद बदहज़मी हो जाती है पिच पे आते ही बाथरूम जाने की जल्दी मची हुए है सभी को  ,benign,0
1601,जीवन के भी अजीब किरदार है पता ही नही चलता कोन जीजा और कोन साला     ,benign,0
1381,ये मादरचोद ऐसे बोल रहा है जैसे अपनी माँ को चुदा के अकाउंट रेजिस्टर करके आया है  ,abusive,1
1382,जन्मदिन की गांड फाड़ते हुए बधाईयाँ। मुर्गा चापों भेन्चो।  ,abusive,1
1383,बुरी नजर वाले तु मर जा काला तो सुअर भी होता है     ,abusive,1
1384,बस इतना ही की तू सुवर का पिल्ला है समझा और कुछ नही क्यू की दोगले हो और राजनीति में तेरे से बड़ा दोगला नही देखा आअ थू  ,abusive,1
1385,माँ दोनों को पता चल जाएगा हाँ रंडी  ,abusive,1
1386,साल से हराम खा रहे थे।  ,abusive,1
1387,ये हीजड़ा उनपर क्या बोलेगाऐसे ही लोगो कीसै पर हमारी मुस्लिम बहने तीन तलाक और हलाला से पीडित है साला दोगला     ,abusive,1
1388,सही कहा हरामी मिडिया देश द्रोही     ,abusive,1
1390,तू साला कहा में घुस रिया है दम है तो वहाँ भी लड़ ले तेरे से भी बड़े गुन्डो के साथ  ,abusive,1
1391,तुम जनता को और कितना फुद्दू बनाओगे  ,abusive,1
1392,अगर अंग दान हराम है तो जो बचपन में दान किया वो क्या था डर तो नहीं कहीं छोटे ना हो जायें कट कटकर।     ,abusive,1
1393,साला इन सभी देशद्रोहियों को बंटवारे के समय पाकिस्तान भगाना था।     ,abusive,1
1394,का अब तक ट्वीट नही आया लगता है वो पैसे गिनने में है। चुतिया साला  ,abusive,1
1395,इस माधरचोद पवनवा की गांड में किरी काट रही थीगलत जगह गलत बात बोल दिया इस पवनवा माधरचोद ने  ,abusive,1
1396,शायद एक हरामी देशद्रोही  ,hatespeech,1
1397,ऊस हरामी आजम खान को ईसी पाणी डुबाकर मारना चाहीए सुअर कहींका  ,abusive,1
1398,मधुरिमा मैं मारु तुमहारी गांड ऐसे  ,hatespeech,1
1399,बकचा तो हरामी ही केहलाया जायेगा  ,abusive,1
1400,इतिहाश का प्रूफ मांगने वाले भड़वे इस बात का भी क्या प्रूफ हे की तू ही अपनी बाप की औलाद हे  ,abusive,1
1401,साले हरामजादे ।सुवर की औलाद ।चोर ।खलनायक ।नालायक ।हरामी ।हरामखोरो।बहुत हुआ ।बंद करो दुकान वर्ना भागना पड़ेगा ।मुगल के पाकिस्तान के दलाल ।     ,abusive,1
1402,मतलब साला है तो बिना काम किये भी पैसे मिल जाएंगे सड़ जी बहुत किलर जोड़ी है जीजा साले की पेंचो  ,abusive,1
1404,सुअर भी खाया करो भाई जान उसे क्यूँ हराम मानते हो या अल्लाह ने जानवरो के काटने में भी भेदभाव रखा हे जैसे काफिरगिरी करके रखा ।  ,abusive,1
1405,सुना है ये चूतिया गांजा पिने के लिए आजकल लाजपतनगर में किसी रेहड़ी पर ग्राहकों को लुभाने के लिए सूअर की आवाजें निकलता है  ,abusive,1
1406,आतंकवादी सर्वथा कृष्ण नीति अनुसार वध करने योग्य है। आतंकवादी के हरामी समर्थकों के लिए जिन्दा छोडना बहुत गलत है।     ,abusive,1
1407,गांड और चूत दोनों गरम गरम वीर्य से भर गयी  ,abusive,1
1408,हराम के पिल्ले कितनो की कंप्लेंट करेगा। लाखो करोड़ो मोमिन है जो अपने नबी ओर पाक पंजतन से मोहब्बत करते हे अपनी जान को लूटा देते हे। खुद को मिटा देंगे हम जान लूटा देगे नामु्स ए रिसालत पे हम सर कटा देंगे लब्बैक या रसुल्लल्लाह या हबीब अल्लाह  ,hatespeech,1
1409,में आज एक निहायती हरामी बद्ददीमाग एक नंबर का गधा भक्त ढूंढने निकाला मानोगे नहीं एक के बदले हज़ारो मिले   ,hatespeech,1
1410,सब लोग भोसडी के एक साइड लेलो या इधर या उधर बीच में कोई भोसडी का दिखा तो गांड चौराहा बना देंगे गंज वाला  ,abusive,1
1411,तुम पत्थर फेंको हम मोहब्बत दिखाए साला आशिकी ना हुई धारा हो गयी  ,abusive,1
1413,साला असहिष्णुता की हद हो गयी फेसबुकिया लौंडों ने ईद पर बधाई की इफ्तार करके ट्रंपमोदी को भी पीछे छोड़ दिया दिया ही नहीं  ,abusive,1
1414,साला दो कौड़ी का और इसका सर्वेसर्वा नावेद अमेरिका ब्रिटेन जैसे देशों में भारतीय नागरिकों पर हमले होते हैं लेकिन वहाँ के नागरिक रेडियो स्टेशन ऐसा नहीं करते क्योंकि वहाँ तुम जैसे सूअर नहीं होते ये जो कुछ आगरा में हुआ है वो तुम जैसे नाली के कीड़ों द्वारा किया गया  ,abusive,1
1417,भीमसेना के इंतज़ार में रामपुर के दलित सहारनपुर वाला रुप दिखाओ तुमहारी बहनों की इज़्ज़त पर हाथ डालने वाले मीमों परया गांड मै दम नही है     ,abusive,1
1418,तुम तो हो साला सुअर की औलाद  ,abusive,1
1419,वो सलवार तेरी माँ की थी जिसमें से तू निकला है  ,abusive,1
1421,साला शायरी पेल रहा है  ,abusive,1
1422,समय की विडंबना देखिये रंडी टीवी के पत्रकार अभी रात में भी नमो नमो का नारा लगा रहे है  ,abusive,1
1423,सर। मुझपे का कुछ पैसा बकाया था। मेरा जीना हराम करदिया था। अभी मैंने देखा की टीम आईपीएल में है।  ,abusive,1
1424,मैने कल्लूनाई से रू लिए साला मुझे घर से उठा ले गया सोचता हूँ बैंक वाले माल्या को कैसे छोड़ दिए । बैंक से कल्लूनाई ज्यादा पावरफुल है  ,abusive,1
1425,कुत्ता तू सुवर तू।   ,abusive,1
1426,सालो मैच फिक्स किया हुआ है मोरिस को क्या गांड मैं दोगे जानबुझ कर हारे हो तुम मैथ्युज ने एक बार भी बड़ा शाट खेलने की कोशिश नंही की  ,abusive,1
1427,ये सिमंस को दो बार फुद्दी मिल गई है यार आउट करो यार  ,abusive,1
1428,ये टट्टी तो गम्भीर है  ,abusive,1
1429,तेरी माँ की घाघरी चोरी कर ली क्या बीजेपी वाले ने  ,abusive,1
1431,बहुत घटिया हरकत है करवाचौथ का व सुहागिन की भावनाओं का मजाक उड़ाना इस हरामी के खिलाफ कानूनी कार्यवाही हो  ,abusive,1
1432,मादरचोद मादरचोद करते करते तुम पे मरते मरते ,humor,1
1433,ये साला जूमला है। जेटली ने गरीबो को ठुला दिया  ,abusive,1
1434,सभी भोलेभले नेकदिल सज्जनों और सभी हरामी टाईप के ठर्कियो को शुभ प्रभात,humor,1
1435,ये नहीं बोलने वाले कौन है भाई बीजेपी वालों के लिए इनका चंदा तो हराम का होना चाहिए  ,abusive,1
1436,ये फाडेगा तुम्हारी फुददी  ,abusive,1
1437,तू उन कोठे वाली रंडियो से बड़ी रंडी है  ,abusive,1
1438,तेरे जैसे लोगों की गांड फट जाती है मोदी के से जो फटनी भी चाहीये जरुरी है  ,abusive,1
1440,जिसको ज्यादा तकलिफ होए वो गांड़ मरवाकर सोए ,humor,1
1441,और वे भड़वे आपिये कांगी ही निकले ये सूअर किसी भी हद तक गिर सकते है  ,abusive,1
1442,साला दिल्ली में बैठकर कैंची की तरह ज़ुबान चलाया और हमारी जेब क़तर दी अब बुढ़उ के नाती पोते ऐश करेंगे ।  ,abusive,1
1443,चुदाई की सेक्स कहानी बड़ा लंड की प्यासी ओरत को खुश किया  ,abusive,1
1445,रिचार्ज करने वाले अंकल के रजिस्टर से लड़की का नंबर चुरा लेते हैं बहुत हरामी दोस्त हैं मेरे  ,abusive,1
1446,साला केजरीवाल से अच्छा तो लालू है जोकर ही सही पर पाखंडी तो नही  ,abusive,1
1447,तू वो हरामी है जिसे दिल्ली में ठंड से मरे लोग नहीं दिखे माल्दा की हिंसा नही दिखी लेकिन हैदराबाद पहुँच गया गू चाटने।  ,abusive,1
1448,तो ईतना गीर गये सुआर को भी काट लेते हो  ,abusive,1
1449,गुस्सा शैतान का हुनर है इसलिए हराम है। ,abusive,1
1451,किताबों से दूर भागते विद्यार्थी पूछते हैं अच्छे दिन कब आयेंगे कारखानों में हराम खोरी करते लोग पूछते हैं अच्छे दिन कब आयेंग  ,abusive,1
1452,साला क्या समय चल रहा है खाते है तो पचता नहीं कमाते है तो बचता नहीं ऐसा लगता है कि… बटुऐ में नाथुराम गोडसे    ,humor,1
1453,बेसन से बनाऊंगा पकोड़ा तेरी माँ चूसेगी मेरा लौड़ा    ,abusive,1
1454,जब कबाव और मांस ही हे तो सुअर का खाऔ बो भी लजीज होता है  ,abusive,1
1455,अब चिल्लता क्यू नही के जी पवन को घर ले आओ बोल कर हिंदूविरोधीकेजरूदोगलाहरामी  ,abusive,1
1456,तो आ जाओ न भाभी अपने इस देवर के लंड का मजा लो ।  ,abusive,1
1457,बस आज के एपिसोड की तूने जो माँ बहन करी है उसके लिए तेरी गांड चीरने का मन कर रहा है भाई कर दे अनब्लॉक भोसिडी के  ,abusive,1
1460,रे कुत्ता ये बता की ये नक्शा आप पार्टी ने पोस्ट किया था किस मकसद से।सूअर सवाल का जबाब देता नही और बक्वासी चोद रहा  ,abusive,1
1462,भाविक आ गया हरामी  ,abusive,1
1463,एक दिन में तीन या चार बार लंड चाहिए इस लंडखोर कुतिया को    ,abusive,1
1464,ओर तेरा फेकू सुवर ह ओर तू उसका चुया भक्त जिसको देशका विकास होते दिख रहा ह ओर पढ़ले बादमें औकाद की बात करना तेरी मा की  ,abusive,1
1465,पाकिस्तान सूअर हे ।सूअर था सूअर रहेगा।और सुअरो को मारने का आर्डर मिल बस जाये सुअरो को लात लात मारेंगे     ,abusive,1
1467,सबसे बड़ी रंडी सोनिया अब आएगी प्रियका चुदवाने  ,abusive,1
1468,साठ सालाकाले कारनामों का बुरका पहनोऔर हर सवाल हर समस्या से बचकर निकल जाओ  ,abusive,1
1469,जमातऐहरामी के मौलाना कजरुद्दीन ने शरिया कानून के समर्थन में जेहादियों से कहा की में जीता तो पत्थर मुफ्त दूंगा जी  ,abusive,1
1470,साले कुछ लोग बस बातै हि चोद सकतै है बस  ,abusive,1
1471,फ़ुद्दी जैसा देश बना के उछल रहे है । साला सिर्फ यूपी मूत दे तो वहा बाढ़ आ जाये।  ,abusive,1
1472,रबाडा ने दिया कंगारूओ के मुह अपना कला लंबा लौड़ा  ,hatespeech,1
1473,गब्बर कितनी बॉल बाकी थी बांग्लादेश बॉल गब्बर रन कितने बाकी थे बांग्लादेश सरदार रन गब्बर सूअर के बच्चों फिर भी हार गये  ,abusive,1
1475,केचप पीने में गांड लग जानी थी एक्टर्स की  ,abusive,1
1476,तेरी माको कटे हुवे लौवड़े पेले मादरचोद तेरा अल्लाह क्या तेरी मकी गांड से निकल था जो दिन भर उसका कटा हुवा लंड चूसते रहते हो     ,abusive,1
1477,नया जोगी गांड़ में जट्टा  ,abusive,1
1478,ये कांग्रेसियों का कोई पता नहीं कि क्या बोलेंगे  ,abusive,1
1480,आंटी ने २६ बार लंड लिया  ,abusive,1
1481,लंड उँट रहा है ,abusive,1
1482,यहाँ कोई ज्ञानी मौलवी हैं तो बतायें कुरान के हिसाब से इंग्लिश या संस्कृत पढना ज़ायज हैं या हराम  ,abusive,1
1483,ये आप भक्त भोसड़ी के भाग यहाँ से नहीं तो गांड में वही स्वराज घुसेड दूँगा आइंदा में पोकिंग की तो     ,abusive,1
1484,लगे हाथ लूली भी कटवा लेता पापिस्तानी साला  ,hatespeech,1
1485,और मूँह पर थूकेगा और बोलेगा कि जो किया हमने किया हरामी तुम हो ही कौन तुम हमारे गुलाम हो ।  ,abusive,1
1486,महोदय अभी भी बहुत ध्यान देने की जरुरत है।ग्राम प्रधान लोग अब टट्टी का भी पैसा मांग रहे है नही दिया शौचालय नही दे रहे ।कागजी आकड़ो से बाहर आए ,hatespeech,1
1487,भारत तेरे टुकड़े होंगे ,hatespeech,1
1488,आज का जनरेशन कौन सा जनरेशन है यंग जनरेशन या लंड जनरेशन साले सभी चूतिये हैं और बकचोदी कि हद पार कर  ,abusive,1
1489,देश के इस हालत का जिम्मेदार कोई नही सुअर राहुल गांधी और अखिलेश यादव है  ,abusive,1
1490,एक सिगरेट पिने के लिए पूरा पैकेट खरीदना वैसा ही है जैसे सेक्स करने के लिए शादी करनाचूत स्पा।।    ,abusive,1
