text_id,Text,task_1,task_2,task_3,Label
hasoc_hi_2304,कितनी दोगली मीडया है mushalman बोलने में कितना कास्ट हो रहा है हरामी,HOF,PRFN,TIN,1
hasoc_hi_3351,"केजरीवाल को इतने थप्पड़ पड़ गये,  मजाल हो बंदे को एक बार भी डर लगा हो।  दिल्ली के है भैनचोद गुनगुनाकर फिर  लग जाता है काम पर",HOF,PRFN,TIN,1
hasoc_hi_4979,देसी बीबी की चुदाई 1 27 sec 720p,HOF,PRFN,TIN,1
hasoc_hi_3869,लम्हे लम्हे ज़िन्दगी गुज़रती गयी  शिकवे शिकायतों की कड़ियाँ जुड़ती गयी।,HOF,HATE,UNT,1
hasoc_hi_1384,इस शख़्स के लिए #नीच शब्द भी बौना है!  कोई #मणिशंकर_अय्यर_जी  से कहो कुछ नया नाम #इज़ाद करें,HOF,OFFN,TIN,1
hasoc_hi_6634,कल जो भारत और इंग्लैंड का मैच हुआ उस में भारतीय टीम को हार का सामना करना पड़ा क्योंकि इंग्लैंड हम से बेहतर खेल दिखाया लेकिन उमर अब्दुल्ला और महबूबा मुफ्ती को भारतीय टीम पर सवाल उठाने का कोई अधिकार नहीं है मिर्ची लग गई दोनों को क्योंकि पाकिस्तान के सपोर्ट में है साली रंडी महबूबा,HOF,PRFN,TIN,1
hasoc_hi_3957,"चलो मान लिया हम अपना वोट #गठबंधन को दे देंगे,,    लेकिन गारंटी कौन लेगा,कि #नीतीश के माफिक #अखिलेश और #मायावती #मोदी के गोद में नहीं बैठेंगे!    क्योंकि तुम्हारा मुखिया #मुलायम_सिंह तो पहले ही धोती में #संघ छुपाए घूम रहा है!  #MulayamWithModi   #मुलायम_को_मोदी_पसन्द",HOF,OFFN,UNT,1
hasoc_hi_5653,"ये जितने भी रेप, हत्यायें और बुखार में बच्चों की मौतें हुई हैं यह सब राहुल गांधी के संसद में मोबाइल देखने की वजह से हुई हैं    मीडिया को यह मुद्दा और ज़ोर से उठाना चाहिये ताकि सरकार राहुल गांधी के खिलाफ कड़ी कार्रवाई करने के लिये मजबूर हो जाय",HOF,OFFN,TIN,1
hasoc_hi_6798,एक #जगह पर #बोर्ड लगा था     #प्रधान_मंत्री बनने का #तरीका_सीखे  #सिर्फ_100 रु में    मैं #अंदर गया तो देखा #कमीने लोग  #चाय_बनाना  सीखा रहे थे    नोट :- इसका #मोदी_जी से दूर दूर तक नाता नही है कोई सोचना भी मत,HOF,PRFN,UNT,1
hasoc_hi_760,"If:  -most victims are Muslim or SC  -lynchings were over beard, gau, JSR, VM, etc  -Ministers garland convicts    Then they’re already communal/political. @naqvimukhtar  doesn’t have an issue with the crime itself, he just doesn’t want us to call it what it is",HOF,PRFN,UNT,1
hasoc_hi_1946,"घर मे जब बेटी आए तो दहेज का जुगाड़ मत करना    शस्त्र खरीदना.!    खाना बनाना नही, बन्दूक चलाना सिखाना    देश मे जंगली #कुत्ते पागल हो गए है.!!",HOF,OFFN,UNT,1
hasoc_hi_3368,@MishraSanheev The picture speaks only #नीच     @narendramodi  @AmitShah  @sambitswaraj  @rsprasad  @ShahnawazBJP  @rajnathsingh  @ManojTiwariMP  @myogiadityanath  @smritiirani  @arunjaitley  @SushmaSwaraj  @Gen_VKSingh  @BJP4India  @RSSorg,HOF,OFFN,UNT,1
hasoc_hi_2435,"शेर शेर ही रहता है, चाहे जंगल में रहे या जेल में!  चाहे घेर कर कितनों को घात लगाकर मार दे, गीदड़ गीदड़ ही रहता है!  समझे का ?    @RJDforIndia @TejYadav14",HOF,PRFN,TIN,1
hasoc_hi_4521,हम देश को नया प्रधानमंत्री देंगे ~ अखिलेश यादव  जनता- भोसडीके पहले तू सरकारी बंगले से उखाड़ी हुई टोटी और टायल्स दे बे टोटी चोर,HOF,PRFN,TIN,1
hasoc_hi_2199,.  'भगवा'.....    देश और क्रिकेट : दोनों के लिए पनौती है.!  .  .  धत्,HOF,OFFN,UNT,1
hasoc_hi_4564,कार में आंटी की चुदाई 1 5 sec,HOF,OFFN,UNT,1
hasoc_hi_669,धर्म क्यों नहीं होता सुअर थे साले,HOF,PRFN,UNT,1
hasoc_hi_438,"दिलली में मुसलमानों ने मंदिर को तोङ दिया  लेकिन सारे दोगले नेता चुप बैठे है    और कुछ हरामी कहते है कि  हिनदू-मुसलिम,,, भाई-भाई    अरे हिनदूओं तलवार उठाओ    ये तुमहारे भाई नहीं  तुमहारे दुशमन है      #AmitShah   #HinduUnity",HOF,OFFN,TIN,1
hasoc_hi_2628,#मौत सामने होते हुए भी  लोग #फौज की ऩौकरी नही छोडते वही कुछ   #कमीने अखबार पढ कर #देश छोडने की बात करते है़ं..!,HOF,OFFN,UNT,1
hasoc_hi_2640,पाकिस्तान 1947 के बाद दुनिया का सबसे सुतिया देश और हमारा #नीच बेटा हैं और पोकिस्तानी महा सुतिये और  सुन bdw बाप के सामने सर झुका आदब करते हैं चल 3 की गिनती में सलाम कर आगे निकल bc,HOF,PRFN,TIN,1
hasoc_hi_7335,इस्लाम के झूठे नुमाइंदों को डर है की अगर मुसलमान महिलाएँ सशक्त हो गई तो इनकी सियासत की दुकानें बंद हो जाएँगी।   @narendramodi @AmitShah @JPNadda @ManojTiwariMP @PratyushKanth @neelkantbakshi @AshokGoelBJP,HOF,PRFN,TIN,1
hasoc_hi_3601,"बहुत अच्छा जोया जी इनके नसीब में दलाली है ना,,",HOF,OFFN,UNT,1
hasoc_hi_2884,तो @asadowaisi इस घटियापंथी पर उतर आए हैं।   #डरा_हुआ_मुसलमान,HOF,OFFN,UNT,1
hasoc_hi_4239,@NitaBhabhi आपका जिस्म निचोडने का मोका तो दो..DM मे एक रिप्लाय देदो फिर देखो लुंड और चुत की टक्कर surgical strike कर देंगे चुत पर,HOF,PRFN,TIN,1
hasoc_hi_1582,"Jharkhand mob attack: Hate crimes continue?     “When a Muslim member of parliament takes oath and you hear the same slogans, you can very well understand what will happen to the common man”: @asadowaisi AIMM Chief on @LRC_NDTV",HOF,OFFN,UNT,1
hasoc_hi_3847,"@AcharyaPramodk   ये सच्चा मुसलमान है जो सच बोलता है,  इस्लाम का ही हिस्सा है,   आप जैसे लोग हिन्दू को फालतू में गंगा जमुना करके   मुर्ख बनाते हो,  @Ruhina11161506 @keshavaallu",HOF,OFFN,TIN,1
hasoc_hi_2907,"ये तो एक भड़वा ही कर सकता है , क्योंकि ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा",HOF,PRFN,UNT,1
hasoc_hi_1091,"कटे लुंड की पैदाइश इंडिया मै इसलिए इतना भोख़ रहा है। पाकिस्तान मै होता तो तेरा अब तक दूसरा खतना हो जाता।  तुम सुवर ही रहोगे, गद्दार ही रहोगे। #Halala करने को तुम अपनी शान समजते हो और जो #गाय तुम्हे दूध देती है उसी का मास खाते हो। गलती #इस्लाम की है उसमे तो मा को चोदना भी #सबाब है।",HOF,PRFN,TIN,1
hasoc_hi_6456,साली साहिबा बानी मेरी लुंड की दीवानी,HOF,OFFN,TIN,1
hasoc_hi_6986,तेरी कौम के 500 सुअर आतंकवादियों ने दिल्ली में मंदिर तोड़ दिया।उसके बारे में तेरा क्या कहना हे।,HOF,OFFN,UNT,1
hasoc_hi_1825,ज़ालिम के आगे जो भी बगावत नहीं करता                            अल्लाह कभी उसकी हिफाजत नहीं करता !!                               हम  भूल  गए  अपनी  तारिख  को  वरना                                  गीदड़  कभी  शेरों  पे  हुकूमत  नहीं  करता !!,HOF,PRFN,TIN,1
hasoc_hi_4693,"@KapilMishra_IND बेहोश पिस्सरा यह तो बताओ क्यूँ हुआ ? दंगाई ग़लत है , पर सचाई ज़रूरी है, लेकिन तुमसे उमीद क्या करूँ #नीच",HOF,PRFN,TIN,1
hasoc_hi_5681,#शिवजी के गले में जो लुंड वाला है वह किसकी है जानने के लिए निशुल्क पुस्तक ज्ञानगंगा को अवश्य प्राप्त करे #Mahashivratri  #महाशिवरात्रि,HOF,OFFN,UNT,1
hasoc_hi_124,"भोसडीके यही बोल रहे थे ,ऐसे ही रहने का",HOF,PRFN,TIN,1
hasoc_hi_2437,"मज़ाक बना कर रख दिया है न्याय व्यवस्था का, इस आतंकवाद की आरोपी #प्रज्ञा_ठाकुर ने!",HOF,OFFN,TIN,1
hasoc_hi_3398,"लुंड नहीं बहना, लंड होता है लोड़ा होता है ।",HOF,PRFN,TIN,1
hasoc_hi_7453,"@MehboobaMufti अगर रंग का असर इतना होता है कि हुनर मायने न रखे और टीम  मैच हार जाए तो वो रंग भी बताएं जिससे पत्थरबाज सुधर सकते हैं,वो रंग भी बताएं  जिससे हिंदुस्तान का खाना और पाक का गाना छूटता हो और देश के टुकड़े का ख्याल जाता है  कसम से मैं अपने खर्चे पर उन  रंगों के कपड़े भिजवा दू",HOF,OFFN,UNT,1
hasoc_hi_66,"मुंबई मेरा नाम, ठहर गए सारे काम ,  मायानगरी की यही कहानी, हर साल पानी ही पानी !!  #ATVideo   अन्य वीडियो: http://bit.ly/at_videos ",HOF,OFFN,UNT,1
hasoc_hi_6188,ये हरामी लोगो को में क़ुरान देता हूं और अगर इन कुत्तो की हिम्मत है तो पैगम्बर या अल्लाह के ऊपर इस तरह का सीरियल बनाके टेलीकास्ट करें! @narendramodi @myogiadityanath @AmitShah,HOF,OFFN,TIN,1
hasoc_hi_1034,मरना नही है सुअर को मरना ह,HOF,PRFN,TIN,1
hasoc_hi_4726,विपरीत #प्रज्ञा_ठाकुर जो हिन्दूत्व की आड मे आतंकी न होकर देशभक्त है यहां मुद्दा देश व जनता का पैसा लेकर भागने वालें व्यापारी नहीं #भगवाआतंकवाद #मनुवाद है।,HOF,OFFN,UNT,1
hasoc_hi_1696,"हिटलर सच में हिटलर निकला .....  #कमीने ने मरते दम तक ये नहीं बताया....  कि गुजरात में उसका एक पोता भी है,",HOF,OFFN,UNT,1
hasoc_hi_1154,"दिल्ली के कुछेक भोंसड़ीके CEO अपने आप को Steve Jobs की औलाद से कम नहीं समझते। भेनचोद, अपनी कंपनी बर्बाद कर दी लड़कियों के चक्कर में और refer करेंगे Harvard Business Review.    #Apple   #Delhi",HOF,PRFN,TIN,1
hasoc_hi_4877,जब गांव लगी फटने    लगे गठबंधन राग रटने,HOF,OFFN,UNT,1
hasoc_hi_1199,"पत्रकारों को उनकी औकात दिखाने की हिंमत अगर कोई विधायक या राजनेता करता है ,तो इसके लिए मीडिया और पत्रकारों का बिकाऊ और दलाली पना कारनीभूत है !",HOF,OFFN,TIN,1
hasoc_hi_1814,नेताओ को वोट चाहिए.. जो भी फ़ैसला होगा.. वो वोट के लिए होगा.. कोई क्रान्ति नहीं आने वाली देश में.. कश्मीर में भी राजनीति की. पत्थरबाज छोडे.. सैनिक मरते रहे.. राम मंदिर तो बनाया नहीं.. प्रभु श्री राम का नाम भी अपने अस्तित्व की लड़ाई लड़ रहा.. शिक्षा को धंधा बना रखा है देश में..,HOF,OFFN,UNT,1
hasoc_hi_3157,आराम से....    अब क्या टीवी में घुस कर मरोगी उस संघी चाची को....,HOF,OFFN,UNT,1
hasoc_hi_7518,भेनचोद ऐसे लोगो से मु से बात नहीं होनी चाहिए इनसे हाथ और पैरो से बात होनी चाहिए जो देश के जवानों का सम्मान ना करें उसको सम्मान देने की जरुरत नहीं,HOF,PRFN,TIN,1
hasoc_hi_3212,अल्लाह तेरे बाप का है क्या ? सूअर की औलाद! हमें भी गाली देने आता है।,HOF,OFFN,UNT,1
hasoc_hi_6913,"राह चलते पागल बनते हैं दोस्त,     #Cold_Drink बोल के दारु पिलाते हैं दोस्त,     कितने भी #कमीने हो पर काम पड़ने पर हमेशा आगे रहते हैं #दोस्त     @RahulSh28900963   @ANavdee   @SmartBani  @MyLoveVirat18   @Shreyansh_Raghu",HOF,PRFN,TIN,1
hasoc_hi_3566,#पत्थर फेकने वाले #कश्मीरी युवक ने #सेना के #कुत्ते पर #पत्थर फेंका....    कुत्ते ने #सरकार के #ऑर्डर का #इंतजार नही किया उसने #वो किया जो #सही था,HOF,OFFN,UNT,1
hasoc_hi_5706,"ये विडियो साले जयचंद के बच्चें भी देख रहे होंगे, लेकिन उनकी अपनी ज़मीर फिर भी नही जागेगी, क्योंकि वो हरामी के ही औलाद हैं ।।।।",HOF,PRFN,TIN,1
hasoc_hi_1294,"केजरीवाल चोर तबरेज़ अंसारी के परिवार को पैसा और नौकरी दे रहा हैं     जबकी अंकित सक्सेना का परिवार अभी भी मुआवज़े का इंतेज़ार कर रहा हैं     साला दल्ला वोट के लिए अपनी माँ , बहन और बेटी को भी मुल्लोह के हवाले करदे ऐसा भड़वा हैं यह",HOF,PRFN,TIN,1
hasoc_hi_3348,#मणिशंकर अय्यर साहब आपने क्या गलत कहा था एक #नीच को नीच ही तो कहा था जो बिलकुल सही था में सेल्यूट करता हु आपको,HOF,PRFN,TIN,1
hasoc_hi_1151,@AcharyaPramodk  आत्मीक रूप से जालीदार टोपी वाले कटवे उनका धर्म भी है जात भी है पंथ है सम्प्रदाय है उनका नाम भी है रंग भी है रूप भी है बस अपनी आँखों को खोल और पहचान दिख जाएंगे ये हरामी पना बंद करो अच्छे बनने ढोंग बंद करो ।,HOF,PRFN,TIN,1
hasoc_hi_5108,# NoToJaiShriRam   The above hashtag is trending  here @twitter ??HOW??    @TwitterIndia pl़ lock  d above mentioned hashtag  IMMEDIATELY  Even  I'm not d participant of  such stupidity  जो हिन्दू समर्थन कर रहे हैं  उनके मरने परराम नाम सत्य  न बोला जाए!,HOF,OFFN,UNT,1
hasoc_hi_614,•@ArvindKejriwal is running A State or a Private Limited company?  Why using Private ID instead of mandatory Gov .in or @ NIC .in  What malicious intentions AAP has?    Time and again kejriwal shows he has no intention of upholding the Law..    #kejriwalLawBreaker,HOF,OFFN,UNT,1
hasoc_hi_6400,"अगर रंग का असर इतना होता है कि हुनर मायने न रखे और टीम मैच हार जाए तो @MehboobaMufti जी वो रंग भी बताएं जिससे पत्थरबाज सुधर सकते हैं, जिससे हिंदुस्तान का खाना और पाक का गाना छूटता हो और देश के टुकड़े का ख्याल जाता हो। कसम से मैं अपने खर्चे पर उन रंगों के कपड़े भिजवाऊंगा।",HOF,OFFN,UNT,1
hasoc_hi_699,वो तोह हरामी है साला केजरीवाल   मुल्ला की पैदाइश है   अभी चुप है कमीना,HOF,OFFN,TIN,1
hasoc_hi_6767,"10 करोड़ @BJP4India कार्यकर्ताओं की आवाज़ #मणिशंकर जी तक पहुंच गई और स्लॉग ओवर में #कांग्रेस के लिए बैटिंग करने आ गए  @RahulGandhi वैसेही #सैम से माफी मांगने को बोले जैसे मणिशंकर को #नीच कहने पर निकाला था,चुनाव बाद वापसी ,आज मणिशंकर ने बोला कि मै ने #सही बोला था  @narendramodi",HOF,OFFN,UNT,1
hasoc_hi_878,साहब आपातकाल तो 1975 में लगा था 2014 से तो आतंककाल लागू है।    'उखाड़ लो जो उखाड़ना है'- ये मेरे शब्द नही बीजेपी दल वालों के हैं।  ©PS,HOF,OFFN,UNT,1
hasoc_hi_1865,"जेल तो तुम जाओगे ही केजरीवाल, थोड़ा इंतजार कर लो    अभी ये बताओ कि 25 लाख का एक कमरा ?    जनता का पैसे की खुली लूट    खुद वित्त मंत्री के रूप में सिसोदिया ने पैसा दिया  खुद शिक्षा मंत्री के रूप में वो ही पैसा लिया  और AAP मिलकर खा गए    @ManojTiwariMP @neelkantbakshi @HarishKhuranna",HOF,OFFN,UNT,1
hasoc_hi_2639,mr.Piyush 8.06 am local halt at shahad with heavy rush now 8.25am.यहां भोसडीके कुछ करते नही। only giving priority to express.,HOF,PRFN,TIN,1
hasoc_hi_4266,"कौन कहता है के इस देश में मुसलमान डर के साये में है, वेस्ट बंगाल और दिल्ली में जा कर देख लो जहाँ आपको कश्मीर का अलगाववाद, आतंकवाद, पत्थरबाज, कठमुल्लावाद, इस्लामीकरण और देशद्रोहिता सब नज़र आ जायेगी...",HOF,OFFN,UNT,1
hasoc_hi_5501,"@TheKhanSaab Happy Birthday Bhai, Stay Blessed.... *भोसडीके*",HOF,PRFN,TIN,1
hasoc_hi_1899,Bina halla kiye dhire se nikal jao nahi to 23 may ko bhagne ka mauka ni milega,HOF,OFFN,UNT,1
hasoc_hi_548,"रामरहीम को खेती करने के लिए जेल से रिहा करेगी..  भाजपा सरकार,   इतना सुनते ही आशाराम भी 'धनिया' बोने की तैयारी में !!",HOF,OFFN,UNT,1
hasoc_hi_5385,"तरबेज़ का मरना भी छोटी सी ही तो बात है, इतना हंगामा क्यों फिर  जब तुम्हारी मस्जिदें टूटेंगी तब भी छोटी बात ही कहोगे क्या सुअर की औलाद",HOF,PRFN,TIN,1
hasoc_hi_6999,"5- Vinod Kapri stoops one more low. He visits the baby in hospital, ties 'Pihu' tag on her feet, gets himself photographed and shares on his twitter/facebook.After few days his film Pihu is released on Netflix.Kapri tries to trend it as 'Pihu on Netflix.' Game!  #Shameonhumanity",HOF,OFFN,UNT,1
hasoc_hi_5557,जब तक महत्वपूर्ण मुद्दे पे मुँह को नही खोलोगी  तब तक देश लंबी उड़ान नही भर पाएगी। देशहित में जारी।    नोट :- रुबिका से कोई लेना-देना नही है,HOF,OFFN,UNT,1
hasoc_hi_2026,जायरा वसीम के अनुसार अगर एक्टिंग हराम है तो सारे मुस्लिम एक्टर हरामी हुए?,HOF,OFFN,UNT,1
hasoc_hi_3710,"कर्पया शांती रखो, पुलिस को काम करने दो, थोडा समय दो,   पैसा नही चाहिये इन हरामी लोगों से, हिंदू पैसे से लाचार नही है,",HOF,OFFN,UNT,1
hasoc_hi_2264,"मेट्रो और बसों का किराया फ्री करना सही निर्णय    पुरुषों के लिए भी फ्री कर दो    बिजली पानी के भी सारे बिल ख़तम हो    VAT, रोड टैक्स सभी टैक्स बंद कर दो    हर दिल्ली वाले पर सिर्फ एक टैक्स लगना चाहिए - एंटरटेनमेंट टैक्स     जोकर CM हैं , दिल्ली की बर्बादी का शो चालू हैं",HOF,OFFN,UNT,1
hasoc_hi_1371,एकदम सही    जितनी तेजी से कांग्रेस डूबी    उससे कई गुना तेजी से bjp जाएगी    धर्मनिरपेक्षता का खूंटा गांड में गड़ा रह जायेगा,HOF,PRFN,UNT,1
hasoc_hi_4848,ठीक तो है ऐसे हरामी दूर ही रहे तो ज्यादा अच्छा है,HOF,OFFN,TIN,1
hasoc_hi_1684,"ये जाने देश में कैसी लहर चल पड़ी है। चैनलों की बहस में हिस्सा लेने वाले लोग एंकरों को दलाल, भड़वा, चमचा और जाने क्या-क्या कह रहे हैं। ये तब हो रहा है जब लगभग सारे विपक्षी दलों ने अपने ऑफिशियल प्रतिनिधि चैनलों की बहस में भेजने बंद कर दिए है। नाइंसाफ़ी है ये। ग़लत है।   निंदा कीजिए।",HOF,PRFN,UNT,1
hasoc_hi_4558,छोटी बहन ने बड़े भाई के मोटे लण्ड से लिया चुदाई का मज़ा 5,HOF,PRFN,TIN,1
hasoc_hi_4760,लिस्ट मे #आतंकवादी साध्वी #प्रज्ञा_ठाकुर है?,HOF,OFFN,UNT,1
hasoc_hi_4929,वा रंडी पाकिस्‍तान sapotar लगती हैं तू,HOF,PRFN,TIN,1
hasoc_hi_539,@DrKumarVishwas सर कहीं ये भी #हिंदी वही वाली तो नहीं कमजोर हो गयी जो गुजरात चुनाव के समय #मणिशंकर_अय्यर की #नीच हो गयी थी।  #हिंदी_शब्द नहीं आते तो बोलते काहे हो भाई काहे अपनी पार्टी की वही करवा रहे है जिस काबिल वो है।,HOF,OFFN,UNT,1
hasoc_hi_7037,"उसकी ऒर आपकी यह तीव्र इच्छा अभी तो पूरी होने से रही।  5 साल ऒर इन्तजार करें।  BTW यह #नीच तो पहले भी बोला था मोदी कभी इस देश का पीएम नहीं बन सकता।  एक मुहावरा है #सर 'कुत्ते भॊंकते रहते हैं, हाथी चलता रहता है।'  एक ऒर है #सर 'कॊवों के कोसने से ढोर नहीं मरते'।",HOF,PRFN,TIN,1
hasoc_hi_1067,"रविश, अभिसार जैसे कुछ पत्रकार बचे है, जो आम जनता,किसानों,गरीबो,बेरोजगार नौजवानो के मुद्दों परेशानियों, को जोरशोर से उठाते है    और कुछ ईमानदार है लेकिन उन्हे तड़ीपार का डर सताता है उन्हें    बाकि तो फ्री की सुरक्षा, पैसा और राजनीतिक फायदे के लिए एक पार्टी के चाटुकारिता मे व्यस्त है",HOF,OFFN,UNT,1
hasoc_hi_3646,"नो भड़वा गिरी, होम मिनिस्टर के नाम से बोल पत्तलकार।।",HOF,PRFN,TIN,1
hasoc_hi_4612,इन #अंधभक्तों से कोई पूछेगा #मोदी इनके घर  आए थे या इनकी अम्मा #मोदी के पास गई थी,HOF,OFFN,UNT,1
hasoc_hi_2032,"जब तक देश से दल्ली मीडिया बिल्कुल से बैन नही होगा तब न सरकार कुछ विकास करेगी, न इस देश का विकास होगा?    बस जहां BJP कमजोर है रोज उसी बंगाल पे डिबेट हो रहा है, UP मे हैवानियत ने सारी हदें पार कर दी है? पर सरकार से कोई सवाल नही।    मीडिया देश से जनता से बहुत बड़ी गद्दारी कर रहीं है।",HOF,PRFN,TIN,1
hasoc_hi_2500,"तेजाब के डर से पहले मोसादिक की गु निकल गयी , गाँड फ़टी में भग लिया, रेस्पेक्ट कचरा",HOF,PRFN,TIN,1
hasoc_hi_1446,"अब पता चला तबरेजखान चोर था वरना BJP उसे हिजबुल मुजाहिद्दिन का विंग कमांडर घोषित करने में देर नही लगाती,,",HOF,OFFN,UNT,1
hasoc_hi_2821,दलिय भागमा छानीयका कर्मचारी प्राय दुतबासमा पाईन्छन ती झन हरामी हुने रैछन यस्को मतलब यो हैनकी प्रतिस्पर्धाबाट नियुक्ति भयका कर्मचारी सबै राम्रा छन भ्रष्टचार प्रमाणित भयरपनी कार्बाही नहूनू पार्टीले संरक्षण गर्नु नै यस्ता भ्रष्टचारीको मनोबल बढ़नू होला,HOF,OFFN,UNT,1
hasoc_hi_2209,अब जबकि प्रधानमंत्री और @BJP4India के सर्वोच्च नेता @narendramodi भी कह रहे हैं कि वो #प्रज्ञा_ठाकुर को कभी माफ नहीं करेंगे. पार्टी को कार्रवाई कर नज़ीर पेश करनी चाहिए ताकि ऐसी अराजक सोच को बढ़ावा ना मिले. जो टीवी कैमरों के सामने ऐसी बात कहने की हिमाकत कर सकता है कितना घातक होगा!,HOF,OFFN,UNT,1
hasoc_hi_3010,.@ArvindKejriwal केजरीवाल सरकार की तर्ज पर झारखंड की BJP सरकार खोलेगी 'मोहल्ला क्लिनिक'    https://abpnews.abplive.in/india-news/bjp-government-to-open-mohalla-clinic-in-jharkhand-1157203 …,HOF,OFFN,UNT,1
hasoc_hi_1831,रमजान के बाद 852 रेप केस...  840 केस मे अपराधी मुसलमान!!  शिकार काफ़िर बच्चियां और साहेब विश्वास जीत रहे हैं।  बच्चियों से हैवानियत हराम नहीं   बेगुनाहों को बम से उड़ाना हराम नहीं   बकरियों के साथ दुष्कर्म हराम नहीं   बस वंदे मातरम् हराम है इन लोगों के लिए ।,HOF,PRFN,TIN,1
hasoc_hi_3112,"दिल्ली में बिजली सस्ती की जा रही है जबकि up में महंगी,  फर्क तो रहेगा ही,   एक IIT वाला है,  एक घण्टा बजाने वाले।  @ajitanjum @ziddy_zoya_ @BebakAawaj @VoiceofmyBharat @Anjupra7743",HOF,OFFN,UNT,1
hasoc_hi_639,तुम पपू मुत पीने बाले भक्तो से अपनी तुलना मत कर लुंड चूस लुंड,HOF,PRFN,UNT,1
hasoc_hi_210,#Amethi  राजीव गांधी जी की पुण्यतिथि 21 मई को है लेकिन पूरा देश आज ही राजीव जी को याद कर रहा है     #नीच को मुंह की खानी पड़ी है  #MainHindustanHoon   #ShameOnPMModi   #शर्म_करो_pm_मोदी,HOF,PRFN,TIN,1
hasoc_hi_177,"तेरी गांड में क्यों मिर्ची लग रही ह भोंसड़ी के,तुझे इतना बुरा लग रहा ह तो अपनी दीदी को भेज दे।हम लेते हैं उसकी घोड़ी बना के",HOF,PRFN,UNT,1
hasoc_hi_1033,सूअर मुसलमान देश के   देशद्रोही है,HOF,HATE,TIN,1
hasoc_hi_6228,*एक छोटी सी बच्ची गली में 4-5 कुत्तों को देखकर डर गई*    *कुत्ते बोले निकल जाओ बेटी हम #कुत्ते हैं #इंसान नहीं* #TwinkleSharma  #ModiSarkaar2 #IndianLaw @narendramodi,HOF,OFFN,UNT,1
hasoc_hi_6427,"अगर इस्लाम में acting हराम है तो  क्या सलमान, शाहरुख, अमीर और अन्य मुस्लिम कलाकार हरामी हैं",HOF,PRFN,UNT,1
hasoc_hi_3118,#कर_लो_गठबंधन ...और... बेज्जती करा रहे और कुछ नही .....आपका ये ही attitude ले डूबा आपको ....कोई ना#समाजबादीपार्टी जिंदाबाद ...,HOF,OFFN,UNT,1
hasoc_hi_4154,@KapilSibal : पकिस्तान ज़िंदाबाद नारे बाजी की जाय और कोंग्रेसी नेता गन मन ही मन में हस्ते रहे क्योकि मुस्लिम वोट ट्रूस्टी कॉन वह लायक.राजीव गाँधी के लुंड से पैदा हुए है इस के लिए लायक.भले भारत देस की माँ-भेन मुस्लिम चोदे वह लायक सही है भिड़ु लगे रहो.,HOF,OFFN,UNT,1
hasoc_hi_1187,"मीडिया की ओकात तो विजय वर्गीयजी ने बतादीया है सही कहा विजय वर्गीय ने में समर्थन करता हु , रंडी की तरह  बिकाऊ का मiन ही क्या ओर अपमान ही क्या...?",HOF,PRFN,UNT,1
hasoc_hi_2214,"@DrKumarVishwas randitv के रंडिश कुमार या ये तथाकथित सेक्युलर जमात क्या दिल्ली में मंदिर तोड़ने पे कुछ अपना गंदा से रंडी सा मुँह खोलेंगे,आप भी कुछ बोलेंगे ?????  एक और बात ये अमन पसंद लोग नही है ।",HOF,PRFN,TIN,1
hasoc_hi_335,"WANTED में विनोद खन्ना जी ने कहा था कि जिस दिन एक असली ऑफिसर से सामना होगा पैंट गीली हो जाएगी, बनारस में वो सीन सच हो गया  #नीच  #फौजी_vs_फर्जी",HOF,OFFN,UNT,1
hasoc_hi_5713,Ak yadav chif up sir g sachyi display karne ki ye saza h,HOF,OFFN,UNT,1
hasoc_hi_2143,"उ.प्र. बार काउंसिल की नव निर्वाचित अध्यक्ष #दरवेश यादव की #गोली मारकर #हत्या, मारने वाला #मनीष_शर्मा भी अधिवक्ता है।जब न्याय दिलवाने वाले ही सुरक्षित नहीं है तो एक  साधारण नागरिक कैसे सुरक्षित रहेगा ।    #योगीसरकारशर्मकरो  @myogiadityanath",HOF,OFFN,TIN,1
hasoc_hi_5109,अंधा बाटे रेवड़ी फिर फिर अपने देय  अभी साप मारा गया है मुँह नहीं कुचला  गया #कन्हैया_कुमार,HOF,PRFN,UNT,1
hasoc_hi_430,"चोर, देश द्रोही काफ़िर तु है। सुरेश जी नहीं।  आज तेरा पोल खोल रहा है तो तु बिन पानी मछली की तरह फड़फड़ा रहा है।  तु बचके रहना सुअर बुखारी कहीं तेरा पोल ना खुल जाएं।  और सुन बुखारी राष्ट्र वादी मीडिया को नसीहत देना छोड़ दें।",HOF,PRFN,UNT,1
hasoc_hi_6841,और तेरे लिए जापानी तेल भिजवाया है वो  अपनी से कहना तेरे लणड की मालिश करें वर्ना तेरी बीवी मेरे साथ। साथ की और से भी चुदवायेगी ।तू तो मादरचोद भगवा है तुझे फर्क नही पड़ता की तेरी बीवी रोज़ कितना दण्ड का रही है। लेकिन मुझे बुला लगेगा जिस बुर का कापीराइट मेरे पास है उसे कोई और चोदे,HOF,PRFN,TIN,1
hasoc_hi_4655,आज के बजट से ज्यादा खुश होने की जरूरत नही है. मोदी जी खुद कह चुके हैं उनकी घोषणाओं पर ध्यान न दे कुछ बातें कह दी जाती...!!!!   @AbbasAliRushdi @yadavakhilesh @BezubaanDarinda @maheshwar_sp @hasanfaizulkhan,HOF,OFFN,UNT,1
