tweet_id,Text,task_1,task_2,Label
hi_hasoc_2021_3825,कोई बात नही मोदीजी हमे आदत है 1946 डायरेक्ट एक्शन हो 1947 स्वतंत्रता दिवस हो 1990 कश्मीर हो या 2002 गोधरा या अब 2021 बंगाल। और भी लेकिन आप व्यस्थ होंगे दीदी को बधाई जो देनी है।  #BengalBurning #MamataBanarjee #SpinelessBJP,NOT,NONE,0
hi_hasoc_2021_3613,"@TheMukeshK_ अगर धरना देने से सब सही हो जाता तो..  कुरुक्षेत्र में भी ""श्री कृष्ण"" जी ""अर्जुन"" को यही सलाह देते..। 😡😡😡  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence",NOT,NONE,0
hi_hasoc_2021_229,"@AHindinews महाभारत से भी बड़ा युद्ध तुम्हारा इंतजार कर रहा है हिंदुओं, चाहो या ना चाहो तुम्हें लड़ना ही पड़ेगा।  नहीं तो 40 करोड़ मारे जायेंगे और 50 करोड़ कनवर्ट होंगे फिर पूरी दुनियां दुनियां में इस्लामिक आतंक होगा। #हिन्दू_शस्त्र_उठाओ_आत्मरक्षा_में  #Jihad #BengalBurning #BengalViolence",NOT,NONE,0
hi_hasoc_2021_5123,RW के मूर्ख आपस में ही लड़ते हैं ये क्या लड़ेंगे वाम पंथ से,NOT,NONE,0
hi_hasoc_2021_2613,"हमारे देश में कुल वैक्सीनेशन का आंकड़ा 16,49,73,058 पर पहुँचा है।   कृपया कर वैक्सीनेशन पर उड़ रही अफवाहों से बचे और सुनिश्चित करे की आप अवश्य जाके टीकाकरण कराये।   टीकाकरण जीवन बूटी के सामान है इसे अवश्य ले।  #CovidVaccine",NOT,NONE,0
hi_hasoc_2021_3396,"अलविदा शेर-ए-बिहार…  अल्लाह आपकी मग़फ़िरत फरमाए, आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए. 🤲 #JusticeForShahabuddin https://t.co/RwxuupbZFT",NOT,NONE,0
hi_hasoc_2021_1457,@rajanishagg @ShayarImran @KhanAmanatullah रोहित सरदाना कोविड पॉजिटिव थे उनकी डेड बॉडी उनके शहर जाने की परमिशन दी जा सकती है...  मगर बिहार के पूर्व सांसद मोहम्मद शहाबुद्दीन जिनकी रिपोर्ट नेगेटिव थी... उनकी डेड बॉडी ना सिवान जाने दी गई ना परिवार को दी गई!!  क्यों??? #JusticeForShahabuddin #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_3743,कोई बताएगा कि घर पर रह कर कौन सा धरना प्रदर्शन होता है...?   #BengalBurning  #BengalViolence  #Bengalisburning,NOT,NONE,0
hi_hasoc_2021_765,"देख लीजिए मोदी जी एक बेजुबान जानवर भी जानता है की पेड़ पौधे हमारे पर्यावरण के लिए कितना जरूरी है,एक कुत्ता भी नहीं चाहता कि पेड़ कटे लेकिन शायद आप नहीं समझ सकते। @narendramodi @PMOIndia #बकस्वाहा_जंगल_बचाओ_अभियान https://t.co/poN6iz1p6U",NOT,NONE,0
hi_hasoc_2021_1407,चुनाव से पहले बंगाल में किसी ने कहा था.. के हम बंगाल में पाकिस्तान बना देंगे.. ये उसी की झलक है! #bengalburning,NOT,NONE,0
hi_hasoc_2021_108,LIVE: कोरोना वायरस के इस नए स्ट्रेन से 4 दिन में हो जाएगी मौत? AP Strain या N440K ने बढ़ाई सरकार की चिंता ||Talk With Doctors||  https://t.co/ahTZQV3Nmc  #CoronaPandemic #Covid #CovidVaccine,NOT,NONE,0
hi_hasoc_2021_1597,चुना लगा दिया वैक्सीन तो मिल ही नही रही #ModiKaVaccineJumla,NOT,NONE,0
hi_hasoc_2021_901,@bhagatram2020 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
hi_hasoc_2021_2799,"हमारे देश में कुल वैक्सीनेशन का आंकड़ा  अभी तक 16,49,73,158 पर पहुँचा है।   कृपया कर वैक्सीनेशन पर उड़ रही अफवाहों से बचे और सुनिश्चित करे की आप अवश्य जाके टीकाकरण कराये।   टीकाकरण जीवन बूटी के सामान है इसे अवश्य ले।  #CovidVaccine",NOT,NONE,0
hi_hasoc_2021_2870,"व्यवस्था धरणे पे बैठेगी  , आप धरणे पे बैठोगे , और बंगाल जलता रहेगा #BengalViolence  #BengalBurning",NOT,NONE,0
hi_hasoc_2021_47,"बिछड़ा कुछ इस अदा से कि रुत ही बदल गई, एक शख़्स सारे शहर को वीरान कर गया !!                  #JusticeForShahabuddin  @OsamaShahab_ @minnatrahmani @ShayarImran @yadavtejashwi @RJDforIndia @Siwan_Rjd @WasiuddinSiddi1 @aliashraffatmi @laluprasadrjd @abarisiddiqui",NOT,NONE,0
hi_hasoc_2021_454,@Bawra_Mann_ तो लड़ाई करो मेरी जान बस चुप ना रहो 🤗,NOT,NONE,0
hi_hasoc_2021_2555,जानबूझकर कोई पुराना या कहीं और का वीडियो उठाओ और उसका फैक्टचेक करके साबित कर दो बंगाल से आ रही हिंसा की खबरें झूठी है. ये है @TheLallantop https://t.co/qn0kmFweah @ndtv @AltNewsMedia गैंग की पत्रकारिता स्टाइल #BengalBurning #BengalViolance,NOT,NONE,0
hi_hasoc_2021_4055,@Kisanektamorcha #Vaccine_और_MSP_दो #Resign_PM_Modi #मोदी_इस्तीफ़ा_दो #ShameOn_ModiGovt #ModiResignOrRepeal #NoVoteTo_LiarModi #ModiHataoDeshBachao #ਭਾਰਤ_ਦੇ_ਲਾਲ_ਕਿਸਾਨਾਂ_ਦੇ_ਨਾਲ #KisanMazdoorEktaZindabaad   #FarmLaws_NextPandemic #5MonthsOfFarmersProtest #आज_आक्सीजन_कल_रोटी_जायेगी  #FarmersProtest,NOT,NONE,0
hi_hasoc_2021_5946,"@ArmaanS13738198 Whole country &amp; even international communities are supporting Farmer protest, but Modi bhakts think only they are whole country 😂   #किसानो_पर_FIR_मत_करो #कृषि_कानून_रद्द_करने_पड़ेंगे #ResignModi #Resign_PM_Modi #ExitModi #FarmersProtest #AndhBhakt #andhbhakts #ModiMadeDisaster",NOT,NONE,0
hi_hasoc_2021_2447,"ना हम मरने से डरते है,ना हम लड़ने से डरते है. #HindusLivesMatter #HinduGenocideBengal #BengalBurning",NOT,NONE,0
hi_hasoc_2021_1708,@yavatmalpolice मा. महोदय सर मौजा.हनवतखेडा पो. स्टे. खंडाळा अंतर्गत अवैध गावठी दारू व मटका जुगार सरास चालु असून त्यावर अंकुश आणणे अत्यंत गरजेचं आहे कृपया लक्ष घालावे,NOT,NONE,0
hi_hasoc_2021_205,"सीवान से कल पहला इस्तीफा अजित कुमार का आया मैं अजित कुमार युवा राजद जिला उपाध्यक्ष पद से इस्तीफा देता हूँ, मुतता हूँ तुम्हारे पार्टी पर, हमारे नेता मरहूम मोहम्मद शहाबुद्दीन साहब थें तुम लोग नहीं, #गद्दार_RJD #JusticeForShahabuddin https://t.co/IfChwnx3kl https://t.co/JVGz88TY2x",NOT,NONE,0
hi_hasoc_2021_3931,"ट्विटर अकाउंट फर्जी है। ये नहीं कहा है कि उसमें जो लिखा है, वो फर्जी बात है। #JusticeForShahabuddin https://t.co/Gtw3ueRMlI",NOT,NONE,0
hi_hasoc_2021_1773,सब बात छोड़िये...  इसे ट्रेंड करवाइये...  #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_1250,#OPS #BanEVM #पुरानी_पेंशन_बहाल_करो #FarmersProtest #SpeakUpForFarmers #StopPrivatization #ModiMadeDisaster #NPS_भारत_छोड़ो #NPS_QUIT_INDIA #NPSनिजीकरणभारतछोड़ो #OPS_कर्मचारी_का_अधिकार #NPSनिजीकरणकेख़िलाफ़_इंक़लाब #स्वास्थ्य_क्षेत्र_मे_बजट_बढ़ाओ #Resign_PM_Modi #Vaccine_और_MSP_दो https://t.co/5ROj0knpXW,NOT,NONE,0
hi_hasoc_2021_953,शेर-ए-बिहार शहाबुद्दीन साहब की मौत नहीं बल्कि हत्या हुई है। #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_2636,"1990 रिपीट हो चुका है,1 लाख से ज्यादा हिन्दू लोग बंगाल छोड़कर जा चुके हैं। 1990 में मुस्लिम गृहमंत्री था,पर वर्तमान गृहमंत्री  तो सोते से उठना ही नही चाहता है तो क्या करें। #SpinlessBJP #spinelessmodi #CruelMamata #BengalBurning   #BengalViolence https://t.co/nzhSmzgnCQ",NOT,NONE,0
hi_hasoc_2021_2592,"@laluprasadrjd ओबीसी नहीं सब जाती का अलग गिनती हो ताकि सभी जातियों को राजनीतिक बल मिले और ओबीसी के नाम पर मूर्ख बनाकर आप जैसे लोग घोटाला ना कर सके,ओबीसी के नाम पर मुख्मंत्री खाली यादव  काहे बनेगा??बाकी ओबीसी जातियां सिर्फ गिनती के लिए हैं???",NOT,NONE,0
hi_hasoc_2021_3386,@JM_Scindia कुछ करते क्यो नही? अफसोस मत करो #Emergency #बंगाल_में_राष्ट्रपति_शासन_हो #बंगाल_में_राष्ट्रपति_शासन_नहीं_तो_वोट_नही #BengalBurning https://t.co/Wttto7mMCg,NOT,NONE,0
hi_hasoc_2021_6005,बंगाल में सिर्फ भाजपा कार्यकर्ता नही मर रहा है। देश में बंगालियों की आफत आने वाली है। #BengalBurning #BengalViolence  @BJP4Bengal  @BJYM  @BJP4UK,NOT,NONE,0
hi_hasoc_2021_4447,हक वहीं बोलता है जो हलाल खाता है।  हराम खाने वाले के मुंह में ताला लग जाता है।  #JusticeForShahabuddin  #FreeAzamKhan https://t.co/NPZUdDklmx,NOT,NONE,0
hi_hasoc_2021_2082,"@myogioffice @myogiadityanath हम तीन बहने है प्रेमा ,पूष्पा ,कुसुम देवी.हमारा कोई भाई नहि है. माँ और पिता जी 10 साल पहले मृत्यु हो चुकी है. मेरे पिता की संपति पर शुरेश दूबे (लालगंज जिला मीर्जापुर,उ.प्र.)दबंग है और भावी प्रधान(वसकोप) ने अवैध कब्जा और कागजात है. इंसाफ दो योगी जी हम बहोत प्रताणित किये जा रहे है.",NOT,NONE,0
hi_hasoc_2021_1178,मैं यह कहकर जाऊँगा की साँसों ने मुझे हरा दिया किसी जम्हूरियत ने मुझे नही हराया  #JusticeForShahabuddin https://t.co/LahxQ7rCr5,NOT,NONE,0
hi_hasoc_2021_6127,"क्या मुस्लिमों को बीजेपी से घटबंधन नहीं कर लेना चाहिए?इन सेक्युलरो से तो वोह करोड़ों दर्जे बहतर है,,,🤔 #JusticeForShahabuddin",NOT,NONE,0
hi_hasoc_2021_2476,"पगड़ी समाल: हमारे पोरोमप्रिय अंकल श्याम के अब नए भेस में! इसबर, दाढ़ी के साथ पगड़ी वो! #SpinelessBJP #COVID19 #BengalViolence #CruelMamata #BengalBurning #MarathaReservation #ममता_की_निर्ममता #बंगाल_हिंसा #wednesdaythought #CovidIndia #CoronaSecondWave #PresidentsRuleinBengal",NOT,NONE,0
hi_hasoc_2021_390,मोदी हम लात नहीं मारना चाहते हम प्यार से कहते हैं देश के हालात बहुत गंभीर है कृपया करके इस्तीफा दे।🙏  #Resign_PM_Modi #नरेंद्र_मोदी_ग्लोबल_पप्पू #BJPKorbe200Paar  #MamataBanerjee  #PrashantKishor  #AssemblyElections2021 https://t.co/Te1wBKsSHt,NOT,NONE,0
hi_hasoc_2021_3856,"विदेश राज्यमंत्री वी मुरलीधरन की कार पर हमला. ड्राइवर को सिर पर लगी चोट. केंद्रीय मंत्री सुरक्षित नहीं है, कल्पना कीजिए आम आदमी की हालत. #BengalBurning https://t.co/O9sHZTo12f",NOT,NONE,0
hi_hasoc_2021_1851,#SuperSpreaderModi #ModiDisasterForIndia  #ResignModi #Resign_PM_Modi  #VaccineRegistration  #cowinregistration #KindAttnPMNarendraModi #किसानों_का_मोदी_को_धोबीपटका https://t.co/YVs7OSqN3C,NOT,NONE,0
hi_hasoc_2021_704,"#BIG #BREAKING : अंडरवर्ल्‍ड डॉन छोटा राजन की कोरोना से मौत, लक्षण मिलने के बाद 12 दिन पहले एम्‍स में किया गया था भर्ती  https://t.co/JbnQ0XtZLp  #ChotaRajan #Die #Corona #Don #NewDelhi #COVID19India #CovidVaccine #NewsUpdate #NewsAlert",NOT,NONE,0
hi_hasoc_2021_1409,"@Viratchaubey_ @SachinPandey76 इस चुटिया लड़ाई में मत पड़ो, ब्राह्मणों के पास बहुत महापुरुष है क्रांतिकारी है रोज के 2 मिल जाएंगे उन्होंने मुगलो फिर अंग्रेजो के चाटे उनको करने दो ट्विटर की वीरता",NOT,NONE,0
hi_hasoc_2021_837,"@Shankar27273 वही दादा 🙏 अगर कोई सूअर खुद आगे आकर पूरे समाज को संदेश देकर कोरोना से बचाव के।लिए आगे आता है, उसका सम्मान करना पड़ेगा। ,😊",NOT,NONE,0
hi_hasoc_2021_4140,"बंगाल में होती बर्बरता रूह कंपा देने जैसी है, घरों को तोड़ना महिलाओं को मारना और उस पर सिलेक्टिव मौन संवेदनाओं के मरे होने का प्रमाण नहीं तो क्या है।     #BengalBurning",NOT,NONE,0
hi_hasoc_2021_993,5 ट्रिलियन की Economy का सपना दिखाने वाला आपको पांच घंटे के लिए ऑक्सीजन तक नहीं दिला पा रहा है! #ModiKaVaccineJumla,NOT,NONE,0
hi_hasoc_2021_638,बदला ना मेरे बाद भी मौज़ू ए गुफ़्तगु मैं जा चुका हूँ फिर भी तेरी महफ़िलों में हूँ #JusticeForShahabuddin @Alpanah51,NOT,NONE,0
hi_hasoc_2021_4217,हक की आवाज को मजबूत कीजिए एक बार फिर से लिखिए #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_3932,"सहयोग विदेशों का सफलता इनकी..  और असफलता, विपक्षी दलों की....!  #ResignModi  #COVIDEmergencyIndia",NOT,NONE,0
hi_hasoc_2021_2922,इस आदमी को जबरन हटाना होगा। इस्तीफा देने से तो रहा। #ModiResign  #ModiKaVaccineJumla  #modi,NOT,NONE,0
hi_hasoc_2021_2086,@paapazaan @BramhRakshas मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
hi_hasoc_2021_3478,जो शहाबुद्दीन के साथ हुआ वो आज़म खान के साथ नहीं होना चाहिए इसलिए आइए हम सब आवाज उठाते हैं #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_3994,"BJP lost badly in 3 states. In Kerala BJP got zero seat,  Time for BJP to pack and go. This country belongs to farmers &amp; labourers not to corporates. #ResignModi #Resign_PM_Modi #ExitModi #KindAttnPMNarendraModi #किसानों_का_मोदी_को_धोबीपटका https://t.co/cpICalaFxr",NOT,NONE,0
hi_hasoc_2021_4134,आज़म खान साहब का इलाज AIIMS में कराया जाए… शहाबुद्दीन साहब की तरह उन्हें सिस्टम भरोसे नही छोड़ सकते😢🙏 #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_2863,जब भी मेरा हँसने का मन करना है  मेश्राम जी का भाषण देख लेता हूँ  अच्छ मनोरंजन हो जाता है #ModiKaVaccineJumla   #25सांसद_लापता_है,NOT,NONE,0
hi_hasoc_2021_3685,"अलविदा शेर-ए-बिहार…  अल्लाह आपकी मग़फ़िरत फरमाए, आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए. 🤲  #JusticeForShahabuddin https://t.co/QJ4ZNqElIO",NOT,NONE,0
hi_hasoc_2021_2327,आप रुक क्यों गए  #JusticeForShahabuddin  @AliSohrab07  @aimim_national  @MdNasarAhmad1  @BillGates,NOT,NONE,0
hi_hasoc_2021_2130,लाशो पर लाशे गिरी तेरी नींद तक ना टूटी 😡😡😡 हाकिम ऐ वक्त  तेरे मुर्दा जमीर को सलाम..!@narendramodi #ModiResign #ModiKaVaccineJumla @AmitShah @aajtak #GodiMedia https://t.co/ApljMGAVwn,NOT,NONE,0
hi_hasoc_2021_3186,#OPS #BanEVM #पुरानी_पेंशन_बहाल_करो #FarmersProtest #SpeakUpForFarmers #StopPrivatization #ModiMadeDisaster #NPS_भारत_छोड़ो #NPS_QUIT_INDIA #NPSनिजीकरणभारतछोड़ो #OPS_कर्मचारी_का_अधिकार #NPSनिजीकरणकेख़िलाफ़_इंक़लाब #Resign_PM_Modi #किसान_कार्मिक_संग_संग  #FarmLawsWorstThanCOVID https://t.co/IQCW7uCwha,NOT,NONE,0
hi_hasoc_2021_1585,ज़िंदगी और मौत दोनों से डर रहे है। बंदे में कुछ तो ख़ास बात थी। इसलिए ही लाश देने से डर रहे है। #JusticeForShahabuddin @AamirSingariyaa  @Alpanah51,NOT,NONE,0
hi_hasoc_2021_3200,@Live_Cities खबर लिखो *डवा गिरी मत करो  #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_852,बिहार वाला यादव परिवार शहाबुद्दीन  की मौत पर मौन है। उत्तर प्रदेश वाला यादव परिवार आज़म  खान पर मौन है। दोनो परिवारों का राजनीति इतिहास यही  दोनो के बदौलत रहा है। #GaddarRJD #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_2095,बाकायदा अखबार में छपा है  #IndiaCovidCrisis https://t.co/4zShTjxCiR,NOT,NONE,0
hi_hasoc_2021_3400,हमे गांधीगिरी वाले मोदी और शाह नही चाहिए हमे गुजरात वाले मोदी और शाह चाहिए #BengalBurning #ArrestMamata @narendramodi @AmitShah,NOT,NONE,0
hi_hasoc_2021_3569,#किसानों_का_मोदी_को_धोबीपटका #ResignPMmodi https://t.co/v6MtkL8FCY,NOT,NONE,0
hi_hasoc_2021_1228,"बंगाल में BSF जवानों के घरों पर हो रहे हैं हमले, BSF अधिकारियों ने की कड़ी कार्रवाई की मांग  #BengalBurning",NOT,NONE,0
hi_hasoc_2021_657,बिहार के लोगों इन झूठे मक्कार राजनेताओं का चहरा हमेशा याद रखना जब तुम्हारे सामने ये मक्कार वोटों की भीख मांगने आएं तो इन मक्कारों से पूछना कि जिस समय #OsamaShahab अपने बाप के जनाजे के लिए दर-दर की ठोकरें खा रहा था उस समय तुम्हारी ये क़ौम से हमदर्दी कहां थी? #JusticeForShahabuddin https://t.co/47IydxZlhe,NOT,NONE,0
hi_hasoc_2021_1442,बीजेपी का तो ये हाल होना ही है मगर बहुत जल्द बीजेपी के साथ-साथ आरजेडी के भी यही हाल होंगे  #JusticeForShahabuddin https://t.co/rSAz1vsge7,NOT,NONE,0
hi_hasoc_2021_4197,"बहनों भाइयों अपने देशी प्लेटफॉर्म ""कू""(Koo) को डाउन लोड कर लें प्लीज ट्विटर को अंतिम वार्निंग दी जा चुकी है अब भी नथ वाली छमिया(जेक डोरसे)की आंख नहीं खुलती तो उसको ""जय राम जी की""कहने का वक़्त आचुका है। #भाड़_में_जाओ_ट्विटर",NOT,NONE,0
hi_hasoc_2021_1466,#ममता_खूनी_है #राष्ट्रपति_जी_बंगाल_संभालो #बंगाल_हिंसा #SaveBJPKaryakartas #BengalViolence #BengalBurning https://t.co/0oi9BHaBnW,NOT,NONE,0
hi_hasoc_2021_3642,"👮 बड़े दौर गुजरे जिंदगी के…. यह दौर भी गुजर जायेगा , थाम लो अपने पांवों को घरों में, कोरोना भी थम जाएगा 🚓🔥  #COVID19India #Police #CovidVaccine #CovidIndia #Covid https://t.co/er6kf7hLGa",NOT,NONE,0
hi_hasoc_2021_1458,निकालना तो  बंगलादेशी घुसपैठियों को था  पर पलायन मेरे अपने ही कर रहें है !  #BengalBurning #bengalvoilence,NOT,NONE,0
hi_hasoc_2021_3973,@Gobhiji3 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
hi_hasoc_2021_2264,बंगाल की घटनाओं को देखकर आज अनुभव हो रहा है कि किसी ने सही कहा था जिस हिंदू का खून न खौला खून नही वो पानी है @JPNadda @AmitShah @narendramodi #BengalBurning,NOT,NONE,0
hi_hasoc_2021_2093,"@SureshChavhanke @KomalrajGochar_ @BJP4India @VHPDigital @vinod_bansal @ThePushpendra_ @BJP4Bengal ममता को चोट लगी.. ब्रेकिंग न्यूज़ बन गई ।   बंगाल में हिन्दुओं पर हो रहा अत्याचार,  मारकाट लूटपाट मची हुई है बलात्कार हो रहे है। पर यह न्यूज़ कब बनेगी ??? क्या हिन्दू होना गुनाह है ??? #CruelMamata #BengalBurning",NOT,NONE,0
hi_hasoc_2021_3759,बिछड़ा कुछ इस अदा से की रुत ही बदल गई  एक शख़्स सारे शहर को  वीरान कर  गया #JusticeForShahabuddin https://t.co/CQNaMDaz3H,NOT,NONE,0
hi_hasoc_2021_3472,#ModiKaVaccineJumla #कोरोना_बम_मोदी https://t.co/5fM2sEMHyW,NOT,NONE,0
hi_hasoc_2021_821,To all those who died momta dada has announced Rs 2 lakh compensation. But she will only give 2rs🥺🥺🥺 rest money will be used to buy rubber chappal🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ #MamtaBanerjee #ममता_का_शपथग्रहण_रोको #ममता_खूनी_है #SpinelessBJP #Bengal #BengalBurning https://t.co/fLn8oCMKSm,NOT,NONE,0
hi_hasoc_2021_6087,कया मिला मन्दिर और मस्जिद के लिए लड़ कर आज देश के हालात ऐसे है कि लोग बीच सड़क पर आपनी आखिरी सांस ले रहे है l #OxygenShortage #CoronaPandemic  #CoronaSecondWave  #BjpDestroyedIndia  #BJPFailsIndia  #ModiKaVaccineJumla https://t.co/vFe31uoLQ0,NOT,NONE,0
hi_hasoc_2021_764,"@AHindinews कोई भी Party  जितने के बाद दंगा करके अपनी छवि नहीं बिगाड़ना चाहेगी, चाहे वो कोई भी Party हो॥  आगे आप खुद समझदार हैं॥  #BengalBurning  #BengalViolence  #Bengalisburning",NOT,NONE,0
hi_hasoc_2021_6072,"@sambitswaraj @Republic_Bharat अगर धरना देने से सब सही हो जाता तो..  कुरुक्षेत्र में भी ""श्री कृष्ण"" जी ""अर्जुन"" को यही सलाह देते..। 😡😡😡  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence",NOT,NONE,0
hi_hasoc_2021_6114,ओसामा सहाब को बिहार में खुद की पार्टी बनाना चाहिए और @RJDforIndia से तुरंत इस्तीफ़ा देना चाहिए!  #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_1690,#बंगाल_हिंसा #burningbengal #PresidentsRuleinBengal #MamtaisTerrorist #TMCTerror #बंगाल_हिंसा #BengalRiots #बंगाल_में_राष्ट्रपति_शासन_लागू_हो #BengalBurning #Bengal   #ममता_बनर्जी_हत्याएं_बंद_करो  #BengalViolence https://t.co/k87DHKPPPx,NOT,NONE,0
hi_hasoc_2021_5997,@vikramchandra मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
hi_hasoc_2021_2385,@poojakeshar @beingarun28 बहुत दुःखद😔 बेहद शर्मनाक 😠 #BengalBurning,NOT,NONE,0
hi_hasoc_2021_4154,ममता को चोट लगी.. ब्रेकिंग न्यूज़ बन गई ।  बंगाल के हिन्दुओ को बचा लीजिए बो कोई कूड़ा करकट नही है मोदी जी अमित शाह जी ??? 🙏🙏🙏 #CruelMamata  #BengalBurning https://t.co/NRkUn3oE3i,NOT,NONE,0
hi_hasoc_2021_3919,"कोई भाई निजी अस्पताल की जानकारी दे, जहां वैक्शीनेशन करवा सके,अपने स्तर पर। गंगापुरसिटी, करौली, हिण्डौन, लालसोट, महवा, दौसा, सवाईमाधोपुर, धौलपुर क्षेत्र में  #CovidVaccine @DIPRRajasthan @DevprakasMeena @Karauli_Admin @DholpurDm @VimlaMeena18 @@BairwaPrashant @dparam4BJP",NOT,NONE,0
hi_hasoc_2021_4160,"ममता को चोट लगी ब्रेकिंग न्यूज बन गई थी। BJP के बहुत सारे कार्यकर्ता मर गए , किसी चैनल को खबर तक नहीं। इसे कहते हैं सेक्युलरिज्म। ये कीड़ा जिस किसी को भी काटता है उसे हिंदुओं पर हो रहे अत्याचार नहीं दिखते।  #BengalBurning #WestBengalViolence",NOT,NONE,0
hi_hasoc_2021_1544,मशहूर शायर इमरान प्रतापगढ़ी @ShayarImran भाई दीन दयाल उपाध्याय अस्पताल दिल्ली ओसामा साहब का साथ देने उनके पास पहुंच गये हैं हिना सहाब और ओसामा साहब से दिल्ली पुलिस बात कर रही है इमरान भाई आपकी यही मोहब्बत आपको लोगों के दिलों में बिठाती हैं । #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_1963,IPL इसलिए स्थगित /  निलंबित किया गया है क्यूंकि खिलाड़ियों  के COVID +VE होने की वजह से उनके लिए मैचों का आयोजन कराना नामुमकिन हो गया था  भारत में COVID की स्थिति के प्रति संवेदनशीलता के कारण नहीं। #iplcancel  #COVID19  #COVIDSecondWaveInIndia  #IPL2021  #IndiaCovidCrisis,NOT,NONE,0
hi_hasoc_2021_2865,बंगाल की परिस्थितियों को देखते हुए अब भारत में डर लगता है। ऊपर कही गयी बात का नाशीरुद्दीन शाह और आमिर खान के बयान से कोई ताल्लुक नही है। #bangalviolence #CruelMamata #BengalBurning #SaveBJPKaryakartas #SaveHinduFamiliesinBengal,NOT,NONE,0
hi_hasoc_2021_2311,#ModiKaVaccineJumla  #OxygenShortage  #मोदी_भाषण_रोको_आक्सीजन_नहीं https://t.co/3KNiPVKnj6,NOT,NONE,0
hi_hasoc_2021_4165,"सिवान वालो तुम इंसान नहीं, रहनुमा खोया है अपना, जो गरीबो, मजलूमो का हमदर्द था! #JusticeForShahabuddin  @Siwan_Rjd @biharcpim",NOT,NONE,0
hi_hasoc_2021_4596,#OPS #BanEVM #पुरानी_पेंशन_बहाल_करो #FarmersProtest #SpeakUpForFarmers #StopPrivatization #ModiMadeDisaster #NPS_भारत_छोड़ो #NPS_QUIT_INDIA #NPSनिजीकरणभारतछोड़ो #OPS_कर्मचारी_का_अधिकार #NPSनिजीकरणकेख़िलाफ़_इंक़लाब #स्वास्थ्य_क्षेत्र_मे_बजट_बढ़ाओ #Resign_PM_Modi #Vaccine_और_MSP_दो https://t.co/B1Ak7hCBBC,NOT,NONE,0
hi_hasoc_2021_1971,#बंगाल  #बंगाल_हिंसा  #बंगाल_में_राष्ट्रपति_शासन_हो  #BengalBurning  #ममता_बनर्जी_हत्याएं_बंद_करो  @narendramodi  @AmitShah  @DilipGhoshBJP https://t.co/EP31rN5uMg,NOT,NONE,0
hi_hasoc_2021_680,"बुलबुल को बागबां से न सैयाद से गिला, किस्मत में कैद लिखी थी फसल-ए-बहार में… दिन ज़िन्दगी खत्म हुए शाम हो गई, फैला के पांव सोएंगे कुंज-ए-मज़ार में… कितना है बदनसीब ""शाहाब"" दफ्न के लिए, दो गज़ ज़मीन भी न मिली कू-ए-यार में! #JusticeForShahabuddin #जस्टिस_फॉर_शहाबुद्दीन",NOT,NONE,0
hi_hasoc_2021_1656,बहुत याद आयेंगे साहेब आप. जब भी किसी गरीब को सताया जायेगा तो बहुत याद आयेगी .  आखिरी सलाम.  अलविदा ए कौम के रहनुमा अलविदा #JusticeForShahabuddin https://t.co/012YQ1QeMK,NOT,NONE,0
hi_hasoc_2021_1206,रोहित सरदाना कोविड पॉजिटिव थे उनकी डेड बॉडी उनके शहर जाने की परमिशन दी जा सकती है...  मगर बिहार के पूर्व सांसद मोहम्मद शहाबुद्दीन जिनकी रिपोर्ट नेगेटिव थी... उनकी डेड बॉडी ना सिवान जाने दी गई ना परिवार को दी गई!!  क्यों??? #JusticeForShahabuddin #JusticeForShahabuddin,NOT,NONE,0
