ID,Text,Label
facebook_corpus_msr_2280143,Have u ever applied any visa here? I hv been here since last 17yrs and u ppl hv been banned since few years.,0
facebook_corpus_msr_334898,"Well....one less educated person in Parliament.......one more vacancy to be filled up by ""Shakha"" educated people😎",0
facebook_corpus_msr_2073040,It's written by me brah... 😂😂😂,0
facebook_corpus_msr_429177,"Really motivating programme, congratulations to CNBC 18, and ofcourse the business ticun and legend Mukeshbhai",0
facebook_corpus_msr_327960,Looks like inevitable after all political hard ball dialogue coupled with diplomacy & arm twisting with international pressures produce little or no results.,0
facebook_corpus_msr_1723796,Well said sonu..you have courage to stand against dadagiri of Muslims,1
facebook_corpus_msr_1493901,"Now question is, Pakistan will adhere to this?",1
facebook_corpus_msr_405512,Pakistan is comprised of fake muslims who does not know the meaning of unity and imposes their thoughts  on others.....all the rascals have gathered there...,1
facebook_corpus_msr_2111268,Communist parties killed lacks of opponents in WB in 35 years ruling????? ?,1
facebook_corpus_msr_2111389,Rss is 3 time ban terrorist organization,1
facebook_corpus_msr_1525131,"So funny stupid,,,,,,,,",1
facebook_corpus_msr_1805375,AAP dont need the monsters like u,1
facebook_corpus_msr_322726,"Oh Pak army or should say porki hijada army whose country didn't excepted the bodies of their dickless coward army during kargil war,army which submitted infront of Indian army in 1971 and east Pakistan became Bangladesh...And hijada army couldn't even save school childrens from merciless killings and Indian forces really  reached Lahore in 1965..",1
facebook_corpus_msr_1723831,We want to get rid of u Indians......why don't u hear our loud cries,1
facebook_corpus_msr_1990156,"Loot of people's mandate, is it democracy?",1
facebook_corpus_msr_2032235,again the same thing in eyes of judiciary he is not terrorist he is accused in our eyes is terrorist and he deserved to killed who ever keep a bad eye on our nation he are she should be killed without no mercy,1
facebook_corpus_msr_1805076,Dramebaaj anna kya bjp ki government aate hi lokpal Bill aur lokpal bhool gaye baat karne Mae sharm bhi nahi aatee,1
facebook_corpus_msr_397776,"it's coward like  u who backstab .... just wait and watch .. u forgot the day when 2 lakh porkis soldier were freed from India ... by the way what r u doing in indian news channel , dont your country have your own channels ?",1
facebook_corpus_msr_2081761,It was mobbing the poor girl.... Instead of helping her... Jump into conclusions ....impulsive,1
facebook_corpus_msr_456244,"oh...i get it...he's saying 'screw you bajaj, for making me do this'!",1
facebook_corpus_msr_327805,Shame shame & then these lowly so called educated civilised popation of Pakistan claim Pakistani army to be professional soldiers .... They true are professionals but are professional terrorists ..... Certainly not soldiers .... Not only India & Indians but the global world is now understanding & recognising them as professional terrorists.,1
facebook_corpus_msr_325406,"Haram - Pig
Pig - Scavengers
Scavengers - Eat dead
Harm Dead - Mutilation
Mutilation - Pakistan
Pakistan - Pig",1
facebook_corpus_msr_405622,"Where is Intolerance indian Groups ....Where is all.khan ....
Amir khan muslim...on talking Every thinks....",1
facebook_corpus_msr_397897,Pakisthan has got no guts to admit any thing true....liars,1
facebook_corpus_msr_1724259,Sham on you,1
facebook_corpus_msr_1521855,"And these are the people promising not banning beef in the North East, hypocrisy at its best.",1
facebook_corpus_msr_1945493,You should not take this guy seriously.After all his only contribution is producing three children.,1
facebook_corpus_msr_444166,"All Indian Muslims are anti Indians just they are waiting to become how soon they will become majority people and grab India,and always their heart sympathy with Pakistan and out side they shows they love India,all farce.",1
facebook_corpus_msr_1853672,What the hell is happening 🤔,1
facebook_corpus_msr_397732,You army entered like thief's in our territory.  Your army-men are cowards. India did surgical strikes and informed informed your army.,1
facebook_corpus_msr_2111306,So called seculars ruled nation for 60yrs and they didn't even banned RSS......lol,1
facebook_corpus_msr_2032108,#salute you my friend,1
facebook_corpus_msr_1610605,"Winning elections is not important but living upto expectations of citizens.  These days people blindly vote for religion not development
frankly speaking we need activists of all like minded people who want to experience unbiased development these group of activist should keep a legal check on POLITICIANS, beurocrats to see they are functioning properly and not squandering public money.  This is  only way to save our country from religion based and corrupt politicians",1
facebook_corpus_msr_1723302,Guess what...  All this happens daily right..??,1
facebook_corpus_msr_1493902,if they not then their Image will be  further deteriorated,1
facebook_corpus_msr_332262,our President has no history like modi who kills thousand Muslims in gujrat,1
facebook_corpus_msr_329063,If india can fire on innocent civilians then mutilating their soldiers is fully justified,1
facebook_corpus_msr_402523,"Mohammad Usman. Get out from my country. 
Partition was based on two nations theory. So ALL MUSLIMS SHOULD HAVE GONE TO PAKISTAN.",1
facebook_corpus_msr_397451,That will soon happen when china will be depend on Pakistan. Supporting Pakistan means end of humanity,1
facebook_corpus_msr_1679259,"Then what happens in pantry coach dedicated for catering in every express..do we really get food, meal from the picture above when we travel by indian railways? If yes then please let us know the name of the express...the fact is the railway passengers get pathetic food served in indian railways...",1
facebook_corpus_msr_325339,What has bjp done in last 10 yr in MCD...stop barking..do work now,1
facebook_corpus_msr_1724078,communal feelings on peak in so called multicultural country,1
facebook_corpus_msr_731282,Pappu is on leave till next election :D,1
facebook_corpus_msr_1493903,Heheheh how can you suppose that they care about their image? They (Pakistani) are heading toward to sell whole nation to China in the name of CPEC.,1
facebook_corpus_msr_1563601,"Matt Ellis I would not believe a thing israel says, as israel lies like its sugar Daddy america. It too claims to be a country that cares but when you look behind the curtain there is nothing but lies, Hatred toward others and Death",1
facebook_corpus_msr_1945455,Ram NATH ji Goenka must be feeling shame on his successors...,1
facebook_corpus_msr_324334,Not surprised! Perhaps u did not hear d news of launching of cow -ambulance service in UP recently. No ambulance service for poor n needy but focus is on cow.Ridiculous!,1
facebook_corpus_msr_326776,"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?",1
facebook_corpus_msr_1723665,Don't u think u r going too far u Son   of a B****........#Nigam,1
facebook_corpus_msr_2127002,BJP won 81 seats more than 50 seats of 2012. This is not win at all .84 seat win of Siva sena is land mark win according to this toilet paper,1
facebook_corpus_msr_349977,We Still support Modi sarkaar rather than Chor Congress...Modi sarkaar is much more better & stronger than Chor Congress...,1
facebook_corpus_msr_1805361,You can not escape from the sin of promoting this useless fellow,1
facebook_corpus_msr_405067,"Time come to close JNU  by government. 
Why this type of Institute is run by wasting our tax money. 
If JNU students have guts then please earn some money then pay your fees. 
Why tax payer money wasted. 
SHAMEFUL",1
facebook_corpus_msr_394476,Lol Indian army 🐶pig army ha world 4 largest and 4 time greater  can't fight with  Pakistan  😂😂,1
facebook_corpus_msr_2018497,Fcuk off Shikha Sharma,1
facebook_corpus_msr_2287073,she is just doing a cheap publicity stunt. may be she wants to be in big boss.,1
facebook_corpus_msr_2111140,congress mukt bharat k saath saath Tumlogo ka v safaya ho jayega.....haram khoro..... 3 Yrs me 5000 Hindu ka converstion hua islam me .....is par kya bologe.....chutiya.  Party of India CPI.....,1
facebook_corpus_msr_1689985,Stupid survey 👎👎👎,1
facebook_corpus_msr_2111302,"I support his speech, RSS is divider of country, they do not want to stay peace in India. communal",1
facebook_corpus_msr_409187,This would be the first time in the history of Nobel Prize that a bitch's name is being proposed along with HUMANS...!,1
facebook_corpus_msr_397437,Of course nothing can be made in porikistan except training the militants.that was well known to chinkis & they took advantage of it they r colonising in pokistan looting thier reserves through cpec,1
facebook_corpus_msr_407765,"Now this idiot realises truth after being slave of a Single family rule , who destroyed our nation all these years !!!!!!!!!!!!!!!!!",1
facebook_corpus_msr_2018556,"Also according to her feminists who are ""aggressive"" are comparable to Nazis. Does she even know who Nazis were and what happened during the Holocaust? Is she really comparing ""aggressive feminism"" to genocide?",1
facebook_corpus_msr_2241597,Nonsense,1
facebook_corpus_msr_404544,"The country who has an illiterate pm like modi what the people can expect from him 
People are dying in india without home and food but pm busy in making adhaar card for animal 
It's really a shameful situation for 125 crore indian",1
facebook_corpus_msr_2287072,"#ENTERTAINMENT | After #NiaSharma was slut-shamed for posting a music video, the actor had the perfect response: she posted a second video!",1
facebook_corpus_msr_1945500,"Friends ..stop giving so much importance to these fools...Chachunder, just....",1
facebook_corpus_msr_1723008,Should be stopped,1
facebook_corpus_msr_328340,"Congress is f@.ed because  of gandhis, change them make sachin pilot president",1
facebook_corpus_msr_1493855,I have a very strong feeling that Jadhav had already been tortured & killed in Pak jail.,1
facebook_corpus_msr_1945509,This guy doesn't know previous SP govt n its leaders r full of goons ....idiot,1
facebook_corpus_msr_1763604,Ab iski aukaat hi kya rah gayi hai ki BJP waale inki chinta may duble hon? Bus media Abhi bhi inko cover kar Raha hai.,1
facebook_corpus_msr_1853641,Also using the same while free schedule found phone calling very poor performance and little bit disappounted. Its not understood living in Ahmedabad gets such annoying experience then wt abt small places or towns ?,1
facebook_corpus_msr_397564,"United nations declare hafeed syeed a terririst
Osama was killed on ur soil
Malala was atacked by ur terrorists
U support terrorist

All fake. Lol",1
facebook_corpus_msr_1723582,will get Z cover like salwari baba and national award like Baldy kher and rajya Sabha seat like Z owner thug. keep thugging for mire and licking RSS shoes.,1
facebook_corpus_msr_331264,They were muslims and they were not stealing cows but you extremism has killed both of them.. Such a Terror country who owned himself as a democrat  but infact they are extremist .. Such a shame!,1
facebook_corpus_msr_2117685,The U S Government of Donald Trump will do nothing,1
facebook_corpus_msr_1724218,We dont disturb everyday.,1
facebook_corpus_msr_416434,Shame on shiv sena ...he should have been thrown out of party !!!,1
facebook_corpus_msr_562131,Useless deals.....but it encourages the e-commerce industry,1
facebook_corpus_msr_331027,The guy who made  obscene comments is mentally ok . Is it? Sounds so funny ......,1
facebook_corpus_msr_447354,Modi knows to talk n thts wht he is doing n giving fake promises. He says that in long run there is good country can any1 say to me wht good he said is going happen bloody blind n dumb ppl I hv ever seen,1
facebook_corpus_msr_2349576,let our ulamahs anouce jihad for all and c the sea of jihadis againest amirican dogs,1
facebook_corpus_msr_2041597,Karan Johar world knows you are a gay,1
facebook_corpus_msr_1561738,"She is not fit for lPS. An IPS officer should never be emotional while on duty and that too before an MLA who is rudely behaving with her. She should be bold and strong enough to handle the politicians in such circumstances. First of all she should not have ordered for a lathi charge. Women were protesting for a good cause ie, to stop selling liquor near the villages. After the lathi charge, MLA intervened who represents that village.",1
facebook_corpus_msr_407773,THIS IDIOT DOESNOT KNOW THAT PRESIDENT IS FAR MORE STRONG THAN ANY OTHER FORM OF RULE.,1
facebook_corpus_msr_394742,"All Indian army was watching 
Bahubali 2/ IPL during Pakistan army crossed the border and killed the Dogs 😂😂😂😂😂",1
facebook_corpus_msr_710075,BJP HAVE LEADERS. WHY NDTV IN PAIN  ? JUST THINK ABOUT PAPPU WHERE HE IS  ?,1
facebook_corpus_msr_1521737,No Bjp's can  step in to our Kerala even modi will get slippers there if he again tries to visit Kerala 😂😂😂😂 that modi paramanaaari call our state Somalia bcos he was not given bra to wear😂😂😂😂 wlc modi dare to step in Kerala again😉😉😉😉,1
facebook_corpus_msr_333534,"Bollywood Female Actor Kajol Enjoying Beef with her friends.
Is she anti national now?
http://dnai.in/erk3
Watch this Video.
NDTV",1
facebook_corpus_msr_407783,"So how many presidents will be ruling then Mr tharoor?
Even if it is the case Modi is my president not you or any dirty pig from congress.",1
facebook_corpus_msr_324294,"it is because of ur crap and corrupt politicians who kill the meritorious candidates and uplift the non deserving category , rural service , and difficult area doctors , and finally and unfortunately the result is like this !",1
facebook_corpus_msr_398250,What kind of media is this!!first they make headlines of indian soldiers being killed by rocket launchers n now about mutilating their dead bodies....this can happen only if Pak army crosses LOC....btw it looks like a #RealSurgicalStrike with evidences on indian media,1
facebook_corpus_msr_327621,"How dare you call them terrorists? 
They are FREEDOM FIGHTERS, and you are PRESSTITUTES. 
#Ban anti-national media houses.",1
facebook_corpus_msr_1723239,"I think sonu nigam has no basic sense.
If he wrote about Azan he should also write about the inconvenience caused due to loud speakers Hindus put up for series of days and these loud speakers go on and on for days together.
No celebrity of his stature should tweet like this.
Some amount of inconvenience due to these small things Whether due to Muslim or Hindus should not be blown out of proportion",1
facebook_corpus_msr_1818393,"N now maneka gandhi on movies wow 
its like watching something in india nowadays is also a crime 
from further on movies will be on bdsm n femdom to respect women 
:p",1
facebook_corpus_msr_1723649,"Sonu nigam is facing mentally problem's
So ignore this guys",1
facebook_corpus_msr_327862,that is why he described his army as hijra his govt as hijra becuz they were not able to protect their women  in the past,1
facebook_corpus_msr_2032303,elimenate RSS first than talk about isis which is just started,1
facebook_corpus_msr_2032051,"That is why you hand our your ladies to north Indian kashmiris that too muslims, now say national integration, very laughable",1
facebook_corpus_msr_326910,This is despicable n only a pervert will do dis n d pakis r perverts.,1
facebook_corpus_msr_1724092,Stop these type of loud speakers...,1
facebook_corpus_msr_1723416,I am with Sonu on this. Loudspeekers should be banned and it should be allowed only by Govt. Authorities when the need arises. No religious or cultural festival should be allowed to use loudspeekers.,1
facebook_corpus_msr_1931164,Brute...,1
facebook_corpus_msr_1945591,Thats why he always deserve slaps. ;),1
facebook_corpus_msr_326857,"It's India who not only mutilate dead bodies of soldiers but also kill it's own soldier to play victim card it's example is Pathankot , Pakistani Armed forces respects dead body , Do you think Pakistan Armed forces are stupid who mutilate soldiers and handed over to Indian Army so that they can play victim card ????????????????????????   It's just dirty mindset of indian army",1
facebook_corpus_msr_445724,Some Rascals r deaf n blind in after the hearing fact in this video n proof given by Modiji. Idiots jus watch n understand if u find him gulity in any proof given by him SUE MODIJI.,1
facebook_corpus_msr_2032143,"I personally feel, Muslims should not live in density in any city or state in India. Wherever we are in masses, these things are taking place. As it becomes easy to hide for terrorists in those places. I may be wrong also.",1
facebook_corpus_msr_2349571,"its imperative upon u ..to learn many things about your deeds 
u vivisected this country , invaded and looted it for 800 years , tried ur best to destroy whole hindu civilization, raped their daughters etc ...
there is one muslim majority state within india which has ethnically cleansed entire hindu population, u call other kafirs  and what not",1
facebook_corpus_msr_233594,All this congress man can is blame bjp... Naxalites is the problem given by congress itself,1
facebook_corpus_msr_1731431,And what this man did when he was CM? He didn't spare the grass meant for cattles. He is supposed to have looted 1000 crores worth fodder and is a convicted criminal on bail.,1
facebook_corpus_msr_2081758,You don't need to explain... she f👈👉ked off herself after her charades and pantomimes fell thin 👎,1
facebook_corpus_msr_1722781,"Ok so not using condom is moral, right? No problem if the population increases.😡",1
facebook_corpus_msr_401268,I think our Army is not capable of defeating Pakistan...,1
facebook_corpus_msr_502847,What's the plan for new ways of working in hrd and what approach will he implement,1
facebook_corpus_msr_324374,How long more arsh we going to see these terrible heart rendering situations.,1
facebook_corpus_msr_1525111,Don't make pp fool they nows u indians is begest hypocrites,1
facebook_corpus_msr_445784,He is saying of 1971 Indra didn't do demonetization....sir there was drought through out India....there was not able produce food for one time ...if govt would have done demonetization ..just assume what would have happened....today everything in place in spite people are struggling....pls stop giving emotional speech and don't compare with other past govt......which is not good at all being PM,1
facebook_corpus_msr_503513,India is not to Raghu!!! Too much dependencies is bad..... The show must go On!!!,1
facebook_corpus_msr_1947186,He Congress is the fourth corrupted country of the world,1
facebook_corpus_msr_2349552,"Muslims get every type of support and voodwillto live in the society as honoured members but what do they give back to the society where they enter as refugees, persons in distress etc claiming that their rule is superior to all others, that they have the right to convert others to their religion , rape them   kill them. it is these that makes the matter different for them. Things will be a lot different if the adopt the policy of live nd ketlive.",1
facebook_corpus_msr_405518,The main issue behind these shameful acts is radical Islamic mindset .....islam can't digest any other religion this is a fact and it can't be overshadowed by some fake excuses....,1
facebook_corpus_msr_1722991,Dude you've killed lakhs of Pandits and now you don't interfere in a Bhajan and suddenly you become secular :-D,1
facebook_corpus_msr_1939485,"Muslims needs to join hands with Hindus to build the temple, which was destroyed by a foreigner Babur (Mongol dynasty)",1
facebook_corpus_msr_2018555,"I'm sure other working women's children are puppies or maybe strays, that they feel compelled to leave them and go to work and earn money for their families. How sensitive of you, Mrs.Star-wife",1
facebook_corpus_msr_1434737,Even the nation doesn't want STUPID and DUFFER like RAHUL GANDHI who  43 and still IMMATURE and CHILDISH by conduct. We need STRONG LEADER who can lead INDIA in positive direction. The days of TOFFEES and BALOONS are over its time to ACT accordingly. WE NEED MODI.,1
facebook_corpus_msr_397841,U bloody Fuckstain just wait & watch u kill 2 our respected soldiers now time has to killed 200 ur gays soldiers,1
facebook_corpus_msr_1723205,So intolerant. When somebody talks sense you try to communalise it,1
facebook_corpus_msr_1723265,"Indians like loud noise  and they speak loudly even they are   anywhere in the world. We can feel it in Railway stations, bus srands, meeting places, religious ceremonies, marriages more over in Parliament, state assemblies, local body assemblies etc etc etc.",1
facebook_corpus_msr_398244,#saysiamaproudchutiyawhodoentknowshitabouthistory . U open your mouth only to become a laughing stock. Go read some real history. Not the brainwashed kind. Then you will appreciate the pigsty that is pakistan,1
facebook_corpus_msr_448276,First raid on MP MLA corporaters and other official of all on black money,1
facebook_corpus_msr_1939484,"Change your paper name to Pakistan express, there are many important issues don't promote porki beggars",1
facebook_corpus_msr_1919946,Election commr stooge who needs his high paid and cushy job,1
facebook_corpus_msr_324301,"Dear NDTV, it's not the responsibility of a doctor to supply an ambulance. It is the responsibility of administration. Stop raising hatred for the doctors.",1
facebook_corpus_msr_1957021,Shame on Indian Express,1
facebook_corpus_msr_327876,Where is that illegitimate kid of john dayal Mizz Gurmeher who till date don't know whether her father died in Kargil or in encounter with terrorist to meet these people and convince??? :/,1
facebook_corpus_msr_2032120,"Bhai.....as the Muslims, not all the hindues hate muslims.....only a handful bhakts cant represent all hindues......we have lived peacefully and i assure you that things will be normal as it was before this jumla govt.",1
facebook_corpus_msr_325903,Can the super power nation take the unilateral decision 2 whipe out this unhuman country terriostan country (pak) which has no right 2 be in this civilaised world & encash Peace to this beautiful universal,1
facebook_corpus_msr_1521728,"A North Indian party that is unpatriotic, n spreading hate . Like the Muslims they also have a large base of illiterate Hindus who are being frightened that their religion is in danger ha ha ha !",1
facebook_corpus_msr_463551,We already know the difference..plz answer our queries..don't kill our time..,1
facebook_corpus_msr_1805399,Because you are dalaal,1
facebook_corpus_msr_1893396,PM cant help his own wife noe he can divorce her. What can he do for a muslim women?,1
facebook_corpus_msr_1873438,Send warden to mental asylum and keep her there forever,1
facebook_corpus_msr_26262,Too many converted minority dogs are barking here .....lol,1
facebook_corpus_msr_362438,Lol fucked up fake news.. why ABP news so desperate for TRP..Showing some old video of some other country,1
facebook_corpus_msr_1521839,You protect cows more than the women and children in this country. Thats pathetic!!,1
facebook_corpus_msr_1805215,Not only he dashed your hopes but misusing the name on corruption,1
facebook_corpus_msr_433744,"This budget is loudly saying that DEMONETIZATION was a damp squib. If concessions in taxation is given there would loss of revenue to the government. Unless there are ways to make good this loss, concessions cannot be given. Had demonetization been successful in curbing the black money, the govt. would have had extra revenue to allow concession in personal taxation. Since the concession in this score is nominal, if not negative taking inflation into account, it is written on the face of the Union Budget, 2017 that there is very little success in curbing the black money by demonetization.  On the other hand govt. needed money for several welfare schemes and definite sources to raise this money. Since independence salaried class is the most certain source of tax revenue and thus govt. decided to take it for a ride for another time. The persons who got delighted thinking that the ill gotten  wealth of the dishonest people in their neighbourhood would now be caught, are probably still not aware of it. If they are still delighted by seeing the budget analysis on TV and think that this budget is a great booster for rural and infrastructure sector here is one statistics. Last year allocation to railways was Rs.1.21 lakh crores; this year due to the so-called thrust on infrastructure the amount is 1.31 lakh crore. If this allocation is discounted for inflation the figure seems to be less than that of the last year.",1
facebook_corpus_msr_2117632,You have just proved your ugly insidious psycopath mind. So you say it's alright for an Arab or a any Muslim to be shot because he deserves to be. Don't you think humans are humans and that they all feel pain?,1
facebook_corpus_msr_414056,"Belive me nothing wrong will be proved  , useless media  useless  sebi  useless  govt",1
facebook_corpus_msr_2126970,"The Shiv Sena barely retained its citadel, the results for the Mumbai municipal polls showed on Thursday. But it was the BJP’s show, as the party stunned everyone by improving its tally from 31 to 81 seats. The Congress was almost wiped out in the country’s financial capital.",1
facebook_corpus_msr_329006,Enough is enough. This is time to retaliate and wage a crucial war to exterminate this rogue state Pakistan from world map.,1
facebook_corpus_msr_1887265,Another Indian Express / Jansatta hoax... these crooked diversionists....,1
facebook_corpus_msr_325614,Sikh should stay away from arm forces. Otherwise their families have to suffer for serving evil.,1
facebook_corpus_msr_1723592,"This is the country of Hindus so.....,it's ok if there is noise in navratri nights😏",1
facebook_corpus_msr_328308,Remove Gandhis and remove appeasement of minorities and remove quotas!! Advocate Meritocracy and India will reach it's true potential.,1
facebook_corpus_msr_2111397,Why go sucking RSS bolls,1
facebook_corpus_msr_1563568,David Clark just check the U.S. almanac and you will see where the U.S. has no official language or religion. Don't be stupid to argue if you don't know the truth.,1
facebook_corpus_msr_398305,That's what you Congress idiots were doing for six decades.you fool this is time for action.Better if you keep your mouth shut.,1
facebook_corpus_msr_2073056,Woman shame on u,1
facebook_corpus_msr_407795,"THIS  HIGHLY  EDUCATES  DYNASTY SLAVE  WAS  ACTING  AS  A  ROBOT  OF  THE  ILLITERATE  WHIE SKINNNED LADY  FROM  1994  TILL 2014  MAY  WITHOUT MAKING  A NOISE  AND  SUDDENLY HAS  FOUND  A VOICE???  SUCH  BRIAN-WASHED  HIGHLYE EDUCATED SLAVES  AND  ROBOTS LIKE SASI THAROOR  IS  A  DISGRACE  TO  INDIANS  AND  SADLY  THE  WHITE SKINNED  QUEEN  WAS  DOING BACK-SEAT  DRIVING  AND  LOOTING  BILLIONS  OR  TRILLIONS OF  DOLLARS FOR  TEN YEARS  USING  SERVICES  OF  THOUSANDS OR  LAKHS OF HIGHLY  EDUCATED HUMAN  ROBOTS  AND  SLAVES  LIKE SASI THAROOR, CHIDU,SIBALM MM SINGH, JAURAM,ETC,ETC  AND  WE  MUST BE  ASHAMED  TO  CALL  OURSELVES  LIVING IN  A  DEMOCRACY???  WHAT A   FARCE!",1
facebook_corpus_msr_2032127,"And seriously terror has no religion. They are only misguided youth. BC who misguided them. If the terror has no religion, than Rapist has also no any intention of rape. His Harmon's misguided him. CRAP!!! I am not saying every Islam follower is terrorist. But why only zihadi doing this.",1
facebook_corpus_msr_2041562,In any case the success of an artist in bollywood totally  depends on knowledge of their art and sheer talent..nepotism can do only a small favour... thats it!...its only the hard work and dedication which shows someone's presence..... and why the hell kangana has problem with each and everything these days! Karan is right.....if she has problem then she can have many other choices!!!,1
facebook_corpus_msr_324370,And yesterday they launched ambulance services for Cows. :@ People has chosen the worst of worst Government.,1
facebook_corpus_msr_325783,Fahad such an helpless idiot you are you need doctor,1
facebook_corpus_msr_2383679,"""They (CPI-M) will come to know the strength of the BJP in other parts of the country if they did not stop violence against workers in Kerala""",1
facebook_corpus_msr_1622898,I cant see why our govt is not stopping the  entry of Chinese products into India which could be hazardous to health. Who is the dalal who is earning money in its import. Shameful.,1
facebook_corpus_msr_1735823,"Exceeding of reservation above 50% will be banned by supreme court .so shut up fools.And if you all want reservation,then don't talk about not living in a developed country.",1
facebook_corpus_msr_1521734,Thomas Kuruvilla Baven BJP is creating an image with illiterat hindus that their religion is in danger is only a vote gathring strategy.,1
facebook_corpus_msr_1945487,You sd take care of Farah khan who is out of ur hands idiot.Children are not allowed to tweet over political issue,1
facebook_corpus_msr_1805373,Anna is a sanghi stooge.,1
facebook_corpus_msr_1805261,Fake gandhian,1
facebook_corpus_msr_1563610,Why do we have to be anti Semitic for stating facts. Those murderous Jews stole the land they're occupying today!,1
facebook_corpus_msr_1723539,Umnn...he should have used the term noise pollution n should not mentioned about particular religious practice.,1
facebook_corpus_msr_1723671,These days so many things like this on facebook.people harmonies going. disturb.This is not good.If any. Problem from noise then go to the police station.rather on facebook.,1
facebook_corpus_msr_1945470,"Chetan Bhagat has lost confidence in Indian democracy that is way he is surrendering before mighty and seemingly powerful words. Whereas Tulsi nar ka kya bada samay bada balwan, durjun looti gopia wahi Arjun wahi Baan.",1
facebook_corpus_msr_1521747,"Idiot gadhe,  buy all the cows in India n keep it safe in your home..instead,  If u come to my place n try to stop me when I cut my cow for beef biriyani,  I'll cut your cock too.. Mind it",1
facebook_corpus_msr_454044,she is screaming like a pig went under the tyre.,1
facebook_corpus_msr_2018479,"N let me tell u ...u r not awesome , u r flawsome kind of guy ...go and get a life.",1
facebook_corpus_msr_2379922,Gd work done by police who the hell was he a freedom fighter or  a social worker,1
facebook_corpus_msr_1521619,People of Kerala will give befitting reply to these BJP idiots. They Are wise than other northern States,1
facebook_corpus_msr_2199133,Country's mp should be dumb like mammohan singh,1
facebook_corpus_msr_1805425,This hazare is a mad person...,1
facebook_corpus_msr_2379989,And also they were from JNU shits,1
facebook_corpus_msr_1561767,It is demoralising for our MLAs that they are misbehaved in front of the public. Government should take immediate action against Police officer so that others get lesson and in future they behave suitably with MLAs.,1
facebook_corpus_msr_356439,"Stop Discussing, Stop comments on Soldiers cut in pieces . Just prove it 2 equals 200.. Thats all",1
facebook_corpus_msr_1805132,Anna hazare talk more and work less where is Lokpal Bill still we waiting. ....,1
facebook_corpus_msr_1931150,Rumour Express(Indian Express) quoting Afwhaa Times(Jhundsutta) as usual,1
facebook_corpus_msr_1521836,islam is very peaceful religion and there is no citation which quotes to eat beef . muslims are spoiling islam by spreading terrorism and killing cows .,1
facebook_corpus_msr_1956227,"After the results of UP elections it is confirmed manipulation can happen with everything, even with democracy, after all Democracy is just a thought to make people feel that they are living in a liberal way, but the truth is quite different, it doesn't matter if it is BJP, Congress, BSP,SP etc, politics is just a tool to manipulate.",1
facebook_corpus_msr_41721,Fascist mindset,1
facebook_corpus_msr_1723383,U cannot compare Ganpati to Azan.Ganpati comes once a year and Azaan 5 times a day every 365 days!! Azan starts from 4 in the morning it's obvious that non Muslims and even some Muslims wd find it inconvenient to get their sleep disturbed!! And not give that shitt excuse that Azaan is only for 2 mins.2 mins is enough to disturb morning sleep and indeed ruin the entire day due to lack of sleep!!We support Sonu Nigham👍👍,1
facebook_corpus_msr_2199136,subrat dash how are you. U loyal n street dog,1
facebook_corpus_msr_405540,"worst conditions of minority in Pakistan,  really intolerance for other religions in pak",1
facebook_corpus_msr_1818386,"Madom Menaka Gandhi...... 
kindly devote your primary attention to protect women irrespective of cast or creed or religion rather than DOGS because human stands higher up than animal.",1
facebook_corpus_msr_1956960,Carry on series... stupidly funny comments on how life should be. By the collective of stupidly serious people.,1
facebook_corpus_msr_1818426,& gau rakshaks for violence against minorities,1
facebook_corpus_msr_1723949,Sun of beach,1
facebook_corpus_msr_2032131,Which terror organisation did max no of terrorist attacks in the world ???? It's ULFA they r Hindus not Muslims.  They did 749 conformed terrorist attacks .which terror organisation did maximum no of killings in the world ??? It's LTTE they killed more than 60000 innocents ( 3 times than Isis) . LRA Christian terrorist organisation killed more innocents than Alkhyda . Have ever seen it in western media . It's a western media propaganda to portray all terrorist as Muslim . In reality there r dormant nonmuslim terror organisation across the world like IRA ETA Antimatter Bala Maoists KKK The raising path etc..,1
facebook_corpus_msr_397628,"Every muslim is doing jihad against other muslims , that's why ppl die like pigs in ur country",1
facebook_corpus_msr_1724283,Itchguard is on bumper sale today,1
facebook_corpus_msr_1723453,"I dot approve of noise pollution. But then we have to stop so much honking all around. Early morning a school bus comes to pick the children in our neighborhood the driver keeps honking at 6 am. It's all disturbing. However, I thought Sonu Nigam was less stupid.",1
facebook_corpus_msr_407721,Mr. Shashi Taroor...please show that you are more capable than Modiji. The very next moment people will support. Just because you opposition guys can't beat him democratically .....don't talk nonsense. Indians are now very smart. They choose honest performance. And you should develop that field of honesty and capability. Nothing else will work. Make no mistake.,1
facebook_corpus_msr_448425,"Don't look behind go ahead with ur plan we all with you
Blody opposition are dog let them brak",1
facebook_corpus_msr_1723790,If you are so much disturbed by #AZAAN then leave that place and take place in #HELL,1
facebook_corpus_msr_1893372,"Sayed M. Raza u son of a ugly porki ***""** why don't u start this triple Talak practice in your country Pakistan. And why r u staying in America u suvvar?",1
facebook_corpus_msr_1945477,"By the way who is Shirish Kunder? Yeh..Yeh he is the same infamous guy, who got slap for SRK ? I wish he gets another slap from SRK on my behalf.",1
